index,encoder1,encoder2,turn angle degrees,ms,mA
1.0,0.0,0.0,0.0,0.0,2163.5
1.0,4.0,3.0,0.0,7.0,19.2
1.0,18.0,19.0,0.0,13.0,21.0
1.0,44.0,38.0,0.0,21.0,2162.6
1.0,80.0,63.0,0.0,30.0,21.5
1.0,110.0,87.0,0.0,40.0,22.7
1.0,138.0,115.0,0.0,50.0,26.4
1.0,174.0,146.0,0.0,61.0,37.1
1.0,220.0,181.0,0.0,71.0,89.5
1.0,274.0,233.0,0.0,81.0,409.7
1.0,331.0,290.0,0.0,91.0,862.9
1.0,389.0,351.0,0.0,101.0,1296.8
1.0,452.0,418.0,0.0,112.0,1510.3
1.0,522.0,487.0,0.0,122.0,1827.7
1.0,596.0,562.0,0.0,131.0,1858.2
1.0,672.0,642.0,0.0,141.0,1657.3
1.0,749.0,723.0,0.0,152.0,18.7
1.0,833.0,808.0,0.0,162.0,19.7
1.0,922.0,898.0,0.0,172.0,23.6
1.0,1014.0,992.0,0.0,182.0,35.7
1.0,1109.0,1085.0,0.0,193.0,98.9
1.0,1210.0,1182.0,0.0,203.0,373.0
1.0,1313.0,1287.0,0.0,213.0,788.4
1.0,1417.0,1392.0,0.0,223.0,1022.6
1.0,1525.0,1500.0,0.0,234.0,1240.1
1.0,1634.0,1613.0,0.0,243.0,1458.6
1.0,1743.0,1726.0,0.0,253.0,1493.6
1.0,1858.0,1842.0,0.0,263.0,1268.9
1.0,1975.0,1963.0,0.0,273.0,1118.2
1.0,2098.0,2086.0,0.0,284.0,857.7
1.0,2223.0,2214.0,0.0,294.0,574.8
1.0,2350.0,2343.0,0.0,304.0,370.8
1.0,2480.0,2472.0,0.0,314.0,204.5
1.0,2611.0,2605.0,0.0,325.0,94.3
1.0,2746.0,2740.0,0.0,335.0,31.9
1.0,2883.0,2877.0,0.0,345.0,13.2
1.0,3021.0,3014.0,0.0,354.0,13.3
1.0,3162.0,3156.0,0.0,365.0,14.2
1.0,3307.0,3299.0,0.0,375.0,15.7
1.0,3454.0,3445.0,0.0,385.0,1106.2
1.0,3602.0,3592.0,0.0,395.0,843.9
1.0,3750.0,3743.0,0.0,406.0,688.5
1.0,3900.0,3893.0,0.0,416.0,463.5
1.0,4053.0,4046.0,0.0,426.0,294.6
1.0,4204.0,4200.0,0.0,436.0,157.0
1.0,4358.0,4357.0,0.0,447.0,74.8
