encoder,seconds,current (A),charge (C)
2073.0,0.30599999999999999,1.0597000000000001,0.32426820000000001
2319.0,0.32800000000000001,0.56159999999999999,0.1842048
2403.0,0.33600000000000002,0.42919999999999997,0.14421120000000001
2664.0,0.35899999999999999,0.14319999999999999,0.051408799999999998
2752.0,0.36599999999999999,0.070400000000000004,0.025766400000000002
3025.0,0.38900000000000001,0.0124,0.0048235999999999999
3117.0,0.39700000000000002,0.98829999999999996,0.39235510000000001
3209.0,0.40400000000000003,1.1834,0.47809360000000001
3303.0,0.41099999999999998,0.012,0.0049319999999999998
3399.0,0.41899999999999998,0.013599999999999999,0.0056983999999999993
3496.0,0.42699999999999999,1.0405,0.44429350000000001
3593.0,0.435,0.92870000000000008,0.40398450000000002
3692.0,0.442,0.016,0.0070720000000000002
3791.0,0.44900000000000001,0.017899999999999999,0.0080371000000000001
4296.0,0.48699999999999999,0.10540000000000001,0.051329800000000002
4398.0,0.49399999999999999,0.43869999999999998,0.21671779999999999
4711.0,0.51800000000000002,0.011900000000000001,0.0061642000000000008
4817.0,0.52500000000000002,0.96510000000000007,0.5066775
5139.0,0.54700000000000004,0.015300000000000001,0.0083691000000000008
5248.0,0.55500000000000005,0.96050000000000002,0.53307750000000009
5579.0,0.57799999999999996,0.020199999999999999,0.0116756
5692.0,0.58499999999999996,0.40039999999999998,0.23423399999999997
6030.0,0.60799999999999998,0.1394,0.084755199999999989
6143.0,0.61499999999999999,0.075999999999999998,0.046739999999999997
6258.0,0.623,0.48249999999999998,0.30059749999999996
6372.0,0.63,0.66639999999999999,0.41983199999999998
6485.0,0.63700000000000001,0.011800000000000001,0.0075166000000000009
6601.0,0.64600000000000002,0.011300000000000001,0.0072998000000000013
6716.0,0.65300000000000002,0.9798,0.63980939999999997
6835.0,0.66100000000000003,1.0380999999999998,0.68618409999999985
6953.0,0.66800000000000004,0.0126,0.0084168000000000003
7550.0,0.70599999999999996,0.46360000000000001,0.32730159999999997
7668.0,0.71299999999999997,0.38080000000000003,0.27151039999999999
8034.0,0.73599999999999999,0.1169,0.086038400000000001
8156.0,0.74399999999999999,0.060100000000000001,0.044714400000000001
8777.0,0.78200000000000003,0.9587,0.74970340000000002
8901.0,0.78900000000000003,0.0101,0.0079688999999999992
9285.0,0.81200000000000006,0.81659999999999999,0.66307920000000009
9414.0,0.81899999999999995,0.013900000000000001,0.011384099999999999
9807.0,0.84099999999999997,0.32780000000000004,0.27567980000000003
9939.0,0.84899999999999998,0.039200000000000006,0.033280800000000006
10070.0,0.85699999999999998,0.16059999999999999,0.13763419999999998
10202.0,0.86499999999999999,0.095400000000000013,0.082521000000000011
10335.0,0.872,0.37560000000000004,0.32752320000000001
10731.0,0.89400000000000002,0.010699999999999999,0.0095657999999999993
10863.0,0.90200000000000002,0.89700000000000002,0.80909400000000009
11267.0,0.92400000000000004,0.013800000000000002,0.012751200000000002
11400.0,0.93200000000000005,0.81000000000000005,0.75492000000000004
11807.0,0.95499999999999996,0.4748,0.453434
11943.0,0.96199999999999997,0.38289999999999996,0.36834979999999995
12358.0,0.98499999999999999,0.1343,0.1322855
12494.0,0.99299999999999999,0.073300000000000004,0.072786900000000002
13193.0,1.0309999999999999,0.8982,0.92604419999999987
13334.0,1.038,0.0111,0.0115218
13753.0,1.0600000000000001,0.78239999999999998,0.82934399999999997
13892.0,1.0680000000000001,0.013300000000000001,0.014204400000000002
14033.0,1.0760000000000001,0.0143,0.015386800000000001
14174.0,1.083,0.44739999999999996,0.48453419999999997
14315.0,1.0900000000000001,0.020399999999999998,0.022235999999999999
14741.0,1.1140000000000001,0.10529999999999999,0.1173042
14884.0,1.121,0.2959,0.3317039
15315.0,1.143,0.0103,0.011772900000000001
15461.0,1.1519999999999999,0.83050000000000002,0.95673599999999992
15903.0,1.1739999999999999,0.0115,0.013500999999999999
16051.0,1.181,0.011300000000000001,0.013345300000000001
16494.0,1.2050000000000001,0.0149,0.017954500000000002
16644.0,1.212,0.0178,0.021573599999999998
17385.0,1.25,0.042500000000000003,0.053125000000000006
17539.0,1.258,0.015900000000000001,0.020002200000000001
17693.0,1.266,0.0104,0.0131664
17848.0,1.2729999999999999,0.0121,0.015403299999999998
18002.0,1.282,0.86860000000000004,1.1135452000000001
18153.0,1.2889999999999999,0.93189999999999995,1.2012190999999999

