encoder,seconds,current (A),charge (C)
2048.0,0.313,1.1522000000000001,0.36063860000000003
2128.0,0.32100000000000001,1.3108,0.4207668
2383.0,0.34399999999999997,0.99890000000000001,0.34362159999999997
2469.0,0.35099999999999998,0.020199999999999999,0.0070901999999999996
2726.0,0.374,0.41699999999999998,0.15595799999999999
2811.0,0.38100000000000001,0.085800000000000001,0.032689799999999998
2898.0,0.38900000000000001,0.17469999999999999,0.067958299999999999
2984.0,0.39600000000000002,0.090299999999999991,0.0357588
3071.0,0.40400000000000003,0.0356,0.0143824
3158.0,0.41199999999999998,0.73360000000000003,0.30224319999999999
3246.0,0.41899999999999998,1.0449000000000002,0.43781310000000007
3338.0,0.42699999999999999,0.013099999999999999,0.0055936999999999992
3433.0,0.434,0.0166,0.0072043999999999997
3530.0,0.441,1.3149000000000002,0.57987090000000008
3627.0,0.44900000000000001,0.018200000000000001,0.0081717999999999999
3922.0,0.47199999999999998,0.75879999999999992,0.35815359999999996
4020.0,0.47899999999999998,0.026800000000000001,0.0128372
4521.0,0.51700000000000002,0.50629999999999997,0.26175710000000002
4628.0,0.52500000000000002,0.0184,0.0096600000000000002
4946.0,0.54800000000000004,1.0305,0.56471400000000005
5049.0,0.55500000000000005,0.011599999999999999,0.0064380000000000001
5369.0,0.57699999999999996,0.0167,0.0096358999999999993
5477.0,0.58499999999999996,0.0201,0.0117585
5583.0,0.59299999999999997,0.54830000000000001,0.32514189999999998
5689.0,0.59999999999999998,0.43049999999999999,0.25829999999999997
5795.0,0.60799999999999998,0.0487,0.0296096
5901.0,0.61499999999999999,0.091600000000000001,0.056334000000000002
6008.0,0.622,0.13489999999999999,0.083907799999999991
6114.0,0.63100000000000001,0.064299999999999996,0.0405733
6223.0,0.63800000000000001,0.58950000000000002,0.37610100000000002
6333.0,0.64500000000000002,0.72920000000000007,0.47033400000000009
6445.0,0.65300000000000002,0.012,0.007836000000000001
6560.0,0.66000000000000003,0.014199999999999999,0.0093720000000000001
6672.0,0.66800000000000004,1.0597000000000001,0.70787960000000005
6998.0,0.69099999999999995,0.94910000000000005,0.65582810000000002
7109.0,0.69799999999999995,0.78589999999999993,0.54855819999999988
7460.0,0.72099999999999997,0.3659,0.26381389999999999
7581.0,0.72799999999999998,0.23139999999999999,0.1684592
8162.0,0.76600000000000001,0.83489999999999998,0.63953340000000003
8280.0,0.77400000000000002,0.012,0.0092880000000000011
8397.0,0.78100000000000003,0.0115,0.0089814999999999999
8515.0,0.78800000000000003,1.0488,0.82645440000000003
8636.0,0.79700000000000004,1.0855999999999999,0.86522319999999997
8994.0,0.81899999999999995,0.65939999999999999,0.54004859999999999
9115.0,0.82599999999999996,0.51819999999999999,0.42803319999999995
9481.0,0.84899999999999998,0.18440000000000001,0.15655559999999999
9600.0,0.85699999999999998,0.22769999999999999,0.19513889999999998
10199.0,0.89400000000000002,1.0423,0.93181619999999998
10323.0,0.90200000000000002,0.0134,0.0120868
10931.0,0.93999999999999995,0.59929999999999994,0.5633419999999999
11050.0,0.94699999999999995,0.44439999999999996,0.42084679999999997
11167.0,0.95399999999999996,0.0402,0.038350799999999997
11285.0,0.96199999999999997,0.068900000000000003,0.066281800000000002
11401.0,0.96999999999999997,0.14899999999999999,0.14452999999999999
11522.0,0.97699999999999998,0.080099999999999991,0.078257699999999986
11645.0,0.98499999999999999,0.49819999999999998,0.49072699999999997
11772.0,0.99199999999999999,0.67320000000000002,0.66781440000000003
11900.0,1.0,0.0115,0.0115
12280.0,1.0229999999999999,0.011900000000000001,0.012173699999999999
12405.0,1.03,0.013900000000000001,0.014317000000000002
12776.0,1.0529999999999999,0.0189,0.019901699999999998
12902.0,1.0600000000000001,0.025100000000000001,0.026606000000000001
13284.0,1.083,0.10979999999999999,0.11891339999999999
13414.0,1.0900000000000001,0.28989999999999999,0.31599100000000002
13798.0,1.113,0.77000000000000002,0.85701000000000005
13923.0,1.1200000000000001,0.011900000000000001,0.013328000000000003
14303.0,1.143,0.93740000000000001,1.0714482000000001
14432.0,1.151,0.0144,0.0165744
14561.0,1.1579999999999999,0.0161,0.018643799999999999
14691.0,1.1659999999999999,0.60980000000000001,0.71102679999999996
14822.0,1.173,0.47560000000000002,0.55787880000000001
15201.0,1.196,0.17180000000000001,0.20547280000000001
15323.0,1.2030000000000001,0.2288,0.2752464
15446.0,1.2110000000000001,0.43969999999999998,0.53247670000000002
15571.0,1.218,0.024,0.029232000000000001
15957.0,1.2410000000000001,1.0007000000000001,1.2418687000000004
16088.0,1.2490000000000001,0.011900000000000001,0.014863100000000002
16734.0,1.286,0.51080000000000003,0.65688880000000005
16864.0,1.294,0.37710000000000005,0.48796740000000005
16994.0,1.3009999999999999,0.043200000000000002,0.056203200000000002
17123.0,1.3089999999999999,0.081000000000000003,0.106029
17250.0,1.3169999999999999,0.121,0.159357
17377.0,1.3240000000000001,0.063600000000000004,0.084206400000000015
17505.0,1.3320000000000001,0.5504,0.73313280000000003
17634.0,1.339,0.72839999999999994,0.97532759999999985
17764.0,1.3460000000000001,0.0115,0.015479000000000001
17893.0,1.355,0.0124,0.016801999999999997
18024.0,1.3620000000000001,0.99129999999999996,1.3501506000000001
18157.0,1.369,1.0569000000000002,1.4468961000000002

