encoder,seconds,current (A),charge (C)
4104.0,0.60799999999999998,0.50419999999999998,0.30655359999999998
4178.0,0.61499999999999999,0.022200000000000001,0.013653
4410.0,0.63800000000000001,0.128,0.081664
4489.0,0.64600000000000002,0.31969999999999998,0.20652619999999999
4885.0,0.68400000000000005,1.0350999999999999,0.70800839999999998
4964.0,0.69099999999999995,0.0147,0.010157699999999999
5381.0,0.72899999999999998,0.4551,0.3317679
5464.0,0.73599999999999999,0.3831,0.28196159999999998
5545.0,0.74399999999999999,0.032000000000000001,0.023807999999999999
5623.0,0.751,0.067000000000000004,0.050317000000000001
5701.0,0.75900000000000001,0.12969999999999998,0.098442299999999983
5777.0,0.76700000000000002,0.058700000000000002,0.045022900000000005
5855.0,0.77400000000000002,0.52670000000000006,0.40766580000000008
5937.0,0.78100000000000003,0.68220000000000003,0.5327982
6022.0,0.78900000000000003,0.012800000000000001,0.010099200000000001
6277.0,0.81200000000000006,0.0141,0.0114492
6360.0,0.81899999999999995,0.016199999999999999,0.013267799999999998
6794.0,0.85699999999999998,0.34310000000000002,0.29403669999999998
6883.0,0.86399999999999999,0.22059999999999999,0.1905984
7150.0,0.88800000000000001,0.047299999999999995,0.042002399999999995
7236.0,0.89500000000000002,0.50629999999999997,0.4531385
7492.0,0.91700000000000004,0.013599999999999999,0.0124712
7576.0,0.92500000000000004,0.95389999999999997,0.88235750000000002
8357.0,0.99299999999999999,0.09820000000000001,0.097512600000000005
9509.0,1.0900000000000001,0.021700000000000001,0.023653000000000004
10152.0,1.1439999999999999,0.72360000000000002,0.82779839999999993
10244.0,1.151,0.84399999999999997,0.97144399999999997

