index,encoder1,encoder2,turn angle degrees,ms,mA
1.0,0.0,0.0,0.0,1.0,104.6
1.0,3.0,3.0,0.0,8.0,35.2
1.0,14.0,15.0,0.0,15.0,1310.7
1.0,30.0,30.0,0.0,21.0,1356.6
1.0,64.0,50.0,0.0,31.0,1619.4
1.0,88.0,66.0,0.0,41.0,1878.9
1.0,108.0,76.0,0.0,52.0,1573.3
1.0,133.0,93.0,0.0,62.0,1222.5
1.0,158.0,125.0,0.0,71.0,1072.3
1.0,192.0,159.0,0.0,81.0,690.8
1.0,228.0,192.0,0.0,92.0,452.5
1.0,263.0,236.0,0.0,102.0,219.6
1.0,302.0,283.0,0.0,112.0,96.5
1.0,348.0,328.0,0.0,122.0,23.6
1.0,394.0,376.0,0.0,133.0,15.6
1.0,440.0,427.0,0.0,143.0,17.4
1.0,492.0,482.0,0.0,153.0,16.5
1.0,548.0,538.0,0.0,163.0,17.3
1.0,606.0,595.0,0.0,174.0,18.0
1.0,668.0,654.0,0.0,183.0,19.5
1.0,728.0,715.0,0.0,193.0,22.7
1.0,790.0,778.0,0.0,203.0,304.4
1.0,852.0,844.0,0.0,213.0,158.0
1.0,918.0,911.0,0.0,224.0,65.4
1.0,988.0,979.0,0.0,234.0,18.4
1.0,1060.0,1050.0,0.0,244.0,850.7
1.0,1128.0,1123.0,0.0,254.0,1071.3
1.0,1200.0,1199.0,0.0,265.0,14.4
1.0,1278.0,1276.0,0.0,275.0,15.8
1.0,1355.0,1355.0,0.0,285.0,17.0
1.0,1430.0,1435.0,0.0,294.0,17.5
1.0,1507.0,1518.0,0.0,305.0,20.5
1.0,1590.0,1602.0,0.0,315.0,32.5
1.0,1677.0,1686.0,0.0,325.0,76.1
1.0,1764.0,1774.0,0.0,335.0,287.0
1.0,1852.0,1863.0,0.0,346.0,572.8
1.0,1943.0,1952.0,0.0,356.0,696.8
1.0,2034.0,2044.0,0.0,366.0,877.4
1.0,2124.0,2139.0,0.0,376.0,1131.5
1.0,2217.0,2234.0,0.0,387.0,1013.0
1.0,2314.0,2329.0,0.0,397.0,902.3
1.0,2408.0,2428.0,0.0,406.0,634.4
1.0,2506.0,2530.0,0.0,416.0,517.7
1.0,2606.0,2632.0,0.0,426.0,310.0
1.0,2704.0,2736.0,0.0,437.0,207.0
1.0,2806.0,2839.0,0.0,447.0,93.7
1.0,2908.0,2941.0,0.0,457.0,37.8
1.0,3010.0,3045.0,0.0,467.0,13.3
1.0,3116.0,3151.0,0.0,478.0,9.6
1.0,3224.0,3260.0,0.0,488.0,12.6
1.0,3332.0,3372.0,0.0,498.0,975.2
1.0,3440.0,3481.0,0.0,507.0,798.2
1.0,3551.0,3592.0,0.0,518.0,703.9
1.0,3662.0,3704.0,0.0,528.0,479.7
1.0,3775.0,3818.0,0.0,538.0,335.2
1.0,3890.0,3932.0,0.0,548.0,203.7
1.0,4005.0,4047.0,0.0,559.0,108.1
1.0,4124.0,4165.0,0.0,569.0,45.5
1.0,4241.0,4283.0,0.0,579.0,14.3
1.0,4360.0,4402.0,0.0,589.0,11.7
1.0,4480.0,4523.0,0.0,599.0,14.0
1.0,4598.0,4643.0,0.0,609.0,12.4
1.0,4720.0,4763.0,0.0,619.0,13.5
1.0,4846.0,4887.0,0.0,629.0,14.5
1.0,4972.0,5013.0,0.0,639.0,16.6
1.0,5096.0,5137.0,0.0,650.0,19.6
1.0,5223.0,5261.0,0.0,660.0,29.2
1.0,5350.0,5389.0,0.0,670.0,82.1
1.0,5478.0,5518.0,0.0,680.0,292.6
1.0,5607.0,5648.0,0.0,691.0,522.4
1.0,5736.0,5778.0,0.0,701.0,683.7
1.0,5864.0,5906.0,0.0,711.0,871.0
1.0,5993.0,6036.0,0.0,720.0,919.9
1.0,6124.0,6168.0,0.0,731.0,883.2
1.0,6256.0,6302.0,0.0,741.0,716.5
1.0,6386.0,6435.0,0.0,751.0,568.0
1.0,6516.0,6568.0,0.0,761.0,15.6
1.0,6649.0,6700.0,0.0,772.0,26.1
1.0,6786.0,6836.0,0.0,782.0,61.6
1.0,6924.0,6972.0,0.0,792.0,241.9
1.0,7059.0,7107.0,0.0,802.0,433.8
1.0,7196.0,7242.0,0.0,812.0,608.2
1.0,7335.0,7380.0,0.0,822.0,776.5
1.0,7475.0,7520.0,0.0,832.0,887.6
1.0,7616.0,7660.0,0.0,842.0,846.8
1.0,7756.0,7799.0,0.0,852.0,716.8
1.0,7896.0,7938.0,0.0,863.0,570.7
1.0,8037.0,8078.0,0.0,873.0,435.5
1.0,8178.0,8219.0,0.0,883.0,289.3
1.0,8319.0,8360.0,0.0,893.0,161.5
1.0,8460.0,8503.0,0.0,904.0,80.7
1.0,8602.0,8644.0,0.0,914.0,34.9
1.0,8743.0,8785.0,0.0,924.0,11.9
1.0,8888.0,8929.0,0.0,933.0,11.0
1.0,9033.0,9074.0,0.0,944.0,11.8
1.0,9176.0,9218.0,0.0,954.0,11.9
1.0,9318.0,9364.0,0.0,964.0,12.9
1.0,9460.0,9511.0,0.0,974.0,13.8
1.0,9604.0,9658.0,0.0,985.0,15.3
1.0,9748.0,9806.0,0.0,995.0,18.9
1.0,9892.0,9954.0,0.0,1005.0,30.5
1.0,10038.0,10103.0,0.0,1015.0,102.3
1.0,10184.0,10252.0,0.0,1025.0,327.8
1.0,10332.0,10402.0,0.0,1035.0,447.9
1.0,10480.0,10553.0,0.0,1045.0,606.1
1.0,10627.0,10703.0,0.0,1055.0,767.4
1.0,10774.0,10851.0,0.0,1065.0,862.6
1.0,10922.0,11000.0,0.0,1076.0,783.0
1.0,11072.0,11150.0,0.0,1086.0,595.7
1.0,11220.0,11302.0,0.0,1096.0,467.9
1.0,11368.0,11454.0,0.0,1106.0,384.2
1.0,11518.0,11606.0,0.0,1117.0,238.3
1.0,11668.0,11761.0,0.0,1127.0,128.6
1.0,11820.0,11916.0,0.0,1137.0,59.3
1.0,11970.0,12070.0,0.0,1146.0,435.1
1.0,12122.0,12225.0,0.0,1157.0,563.7
1.0,12274.0,12381.0,0.0,1167.0,750.5
1.0,12427.0,12537.0,0.0,1177.0,842.0
1.0,12579.0,12693.0,0.0,1187.0,771.7
1.0,12730.0,12848.0,0.0,1198.0,606.6
1.0,12883.0,13004.0,0.0,1208.0,514.3
1.0,13036.0,13159.0,0.0,1218.0,375.1
1.0,13186.0,13313.0,0.0,1228.0,248.0
1.0,13337.0,13470.0,0.0,1238.0,146.5
1.0,13491.0,13628.0,0.0,1248.0,74.0
1.0,13644.0,13788.0,0.0,1258.0,28.2
1.0,13798.0,13945.0,0.0,1268.0,11.0
1.0,13952.0,14101.0,0.0,1278.0,9.7
1.0,14105.0,14259.0,0.0,1289.0,11.1
1.0,14260.0,14417.0,0.0,1299.0,11.5
1.0,14413.0,14576.0,0.0,1309.0,12.1
1.0,14564.0,14736.0,0.0,1319.0,11.5
1.0,14716.0,14895.0,0.0,1330.0,15.2
1.0,14872.0,15053.0,0.0,1340.0,19.1
1.0,15031.0,15210.0,0.0,1349.0,31.3
1.0,15188.0,15369.0,0.0,1359.0,132.3
1.0,15344.0,15527.0,0.0,1370.0,304.4
1.0,15502.0,15686.0,0.0,1380.0,530.7
1.0,15659.0,15845.0,0.0,1390.0,637.0
0.0,6.0,6.0,0.0,1399.0,8.2
1.0,1387.0,1532.0,0.0,1.0,1596.6
1.0,1389.0,1534.0,0.0,6.0,1798.5
1.0,1398.0,1542.0,0.0,12.0,1745.4
1.0,1410.0,1552.0,0.0,19.0,20.1
1.0,1432.0,1562.0,0.0,30.0,21.6
1.0,1452.0,1577.0,0.0,40.0,21.9
1.0,1463.0,1604.0,0.0,50.0,29.8
1.0,1483.0,1622.0,0.0,60.0,47.8
1.0,1517.0,1644.0,0.0,70.0,146.1
1.0,1550.0,1680.0,0.0,80.0,506.1
1.0,1582.0,1715.0,0.0,90.0,808.7
1.0,1619.0,1749.0,0.0,100.0,1063.2
1.0,1663.0,1789.0,0.0,111.0,1318.4
1.0,1706.0,1834.0,0.0,121.0,1422.6
