encoder,seconds,current (A),charge (C)
2043.0,0.30599999999999999,0.57010000000000005,0.17445060000000001
2125.0,0.314,0.38239999999999996,0.12007359999999999
2554.0,0.35199999999999998,0.69640000000000002,0.24513279999999998
2642.0,0.35899999999999999,0.012699999999999999,0.0045592999999999996
2916.0,0.38200000000000001,1.2850999999999999,0.49090819999999996
3009.0,0.38900000000000001,0.013800000000000002,0.0053682000000000009
3293.0,0.41199999999999998,0.83410000000000006,0.34364919999999999
3390.0,0.41999999999999998,0.017500000000000002,0.0073500000000000006
3688.0,0.442,0.27979999999999999,0.12367159999999999
3788.0,0.44900000000000001,0.087499999999999994,0.039287499999999996
3889.0,0.45700000000000002,0.1143,0.0522351
3993.0,0.46500000000000002,0.055799999999999995,0.025946999999999998
4098.0,0.47199999999999998,0.61979999999999991,0.29254559999999996
4203.0,0.47999999999999998,0.73460000000000003,0.35260799999999998
4309.0,0.48699999999999999,0.011599999999999999,0.0056491999999999992
4415.0,0.495,0.0121,0.0059895
4520.0,0.502,1.0954999999999999,0.54994100000000001
4844.0,0.52500000000000002,0.014199999999999999,0.0074549999999999998
4955.0,0.53200000000000003,0.72399999999999998,0.38516800000000001
5516.0,0.56999999999999995,0.072099999999999997,0.041096999999999995
5632.0,0.57799999999999996,0.23050000000000001,0.13322899999999999
5978.0,0.60099999999999998,0.7077,0.42532769999999998
6094.0,0.60799999999999998,0.84450000000000003,0.51345600000000002
6680.0,0.64600000000000002,0.013900000000000001,0.0089794000000000002
6800.0,0.65300000000000002,0.014999999999999999,0.0097949999999999999
6920.0,0.66100000000000003,0.6322000000000001,0.41788420000000009
7041.0,0.66800000000000004,0.017600000000000001,0.011756800000000001
7164.0,0.67600000000000005,0.0223,0.015074800000000001
7287.0,0.68400000000000005,0.27329999999999999,0.1869372
7409.0,0.69099999999999995,0.17930000000000001,0.1238963
7781.0,0.71299999999999997,0.027899999999999998,0.019892699999999996
7908.0,0.72199999999999998,0.0121,0.0087361999999999995
8286.0,0.74399999999999999,0.0121,0.0090023999999999989
8413.0,0.751,1.0540999999999998,0.79162909999999986
8797.0,0.77400000000000002,0.016500000000000001,0.012771000000000001
8927.0,0.78200000000000003,0.623,0.48718600000000001
9055.0,0.78900000000000003,0.48569999999999997,0.38321729999999998
9185.0,0.79600000000000004,0.0207,0.016477200000000001
9314.0,0.80500000000000005,0.033399999999999999,0.026887000000000001
9443.0,0.81200000000000006,0.19490000000000002,0.15825880000000003
9573.0,0.81899999999999995,0.11090000000000001,0.090827100000000008
9704.0,0.82699999999999996,0.34139999999999998,0.28233779999999997
9833.0,0.83399999999999996,0.51770000000000005,0.43176180000000003
9964.0,0.84099999999999997,0.0124,0.010428399999999999
10097.0,0.84999999999999998,0.78160000000000007,0.66436000000000006

