index,encoder1,encoder2,turn angle degrees,ms,mA
1.0,0.0,0.0,0.0,1.0,169.0
1.0,4.0,4.0,0.0,8.0,74.2
1.0,15.0,15.0,0.0,15.0,1183.4
1.0,29.0,32.0,0.0,21.0,1369.4
1.0,50.0,61.0,0.0,31.0,1550.9
1.0,68.0,80.0,0.0,41.0,1835.0
1.0,87.0,91.0,0.0,52.0,1666.0
1.0,112.0,115.0,0.0,62.0,1248.4
1.0,141.0,153.0,0.0,72.0,1077.4
1.0,169.0,186.0,0.0,81.0,729.8
1.0,210.0,222.0,0.0,92.0,485.3
1.0,250.0,266.0,0.0,102.0,290.0
1.0,293.0,313.0,0.0,112.0,133.2
1.0,340.0,356.0,0.0,122.0,39.8
1.0,389.0,402.0,0.0,133.0,16.3
1.0,442.0,454.0,0.0,143.0,15.4
1.0,497.0,510.0,0.0,153.0,15.8
1.0,553.0,564.0,0.0,163.0,17.2
1.0,613.0,622.0,0.0,174.0,18.9
1.0,675.0,684.0,0.0,184.0,18.9
1.0,737.0,747.0,0.0,193.0,21.4
1.0,801.0,810.0,0.0,203.0,30.8
1.0,868.0,878.0,0.0,213.0,198.9
1.0,937.0,948.0,0.0,224.0,97.2
1.0,1007.0,1016.0,0.0,234.0,524.5
1.0,1077.0,1089.0,0.0,244.0,746.7
1.0,1153.0,1164.0,0.0,254.0,933.1
1.0,1229.0,1239.0,0.0,265.0,14.3
1.0,1305.0,1318.0,0.0,275.0,15.6
1.0,1385.0,1398.0,0.0,285.0,16.3
1.0,1467.0,1480.0,0.0,294.0,14.7
1.0,1549.0,1562.0,0.0,305.0,19.5
1.0,1630.0,1644.0,0.0,315.0,24.6
1.0,1715.0,1731.0,0.0,325.0,47.0
1.0,1805.0,1821.0,0.0,335.0,191.3
1.0,1896.0,1911.0,0.0,346.0,442.9
1.0,1985.0,2003.0,0.0,356.0,655.0
1.0,2076.0,2096.0,0.0,366.0,786.2
1.0,2169.0,2190.0,0.0,376.0,973.3
1.0,2261.0,2286.0,0.0,387.0,1040.5
1.0,2355.0,2384.0,0.0,396.0,917.0
1.0,2453.0,2483.0,0.0,406.0,786.6
1.0,2550.0,2583.0,0.0,416.0,581.1
1.0,2649.0,2685.0,0.0,426.0,421.1
1.0,2750.0,2786.0,0.0,437.0,258.8
1.0,2852.0,2887.0,0.0,447.0,144.9
1.0,2952.0,2993.0,0.0,457.0,61.0
1.0,3056.0,3098.0,0.0,467.0,18.4
1.0,3163.0,3205.0,0.0,478.0,12.4
1.0,3269.0,3314.0,0.0,488.0,12.8
1.0,3377.0,3424.0,0.0,498.0,13.3
1.0,3485.0,3535.0,0.0,507.0,895.7
1.0,3592.0,3647.0,0.0,518.0,747.8
1.0,3703.0,3758.0,0.0,528.0,575.6
1.0,3817.0,3872.0,0.0,538.0,400.8
1.0,3933.0,3989.0,0.0,548.0,246.3
1.0,4049.0,4106.0,0.0,559.0,156.4
1.0,4159.0,4222.0,0.0,569.0,72.7
1.0,4271.0,4339.0,0.0,579.0,21.9
1.0,4388.0,4456.0,0.0,589.0,11.2
1.0,4506.0,4576.0,0.0,599.0,11.6
1.0,4626.0,4698.0,0.0,610.0,9.7
1.0,4743.0,4820.0,0.0,619.0,13.4
1.0,4860.0,4942.0,0.0,629.0,15.2
1.0,4982.0,5065.0,0.0,639.0,15.2
1.0,5107.0,5190.0,0.0,650.0,18.0
1.0,5233.0,5316.0,0.0,660.0,26.4
1.0,5355.0,5444.0,0.0,670.0,47.5
1.0,5477.0,5571.0,0.0,680.0,191.8
1.0,5603.0,5697.0,0.0,691.0,403.6
1.0,5733.0,5827.0,0.0,701.0,589.4
1.0,5862.0,5960.0,0.0,711.0,741.1
1.0,5987.0,6092.0,0.0,720.0,868.8
1.0,6113.0,6222.0,0.0,731.0,948.5
1.0,6243.0,6354.0,0.0,741.0,875.7
1.0,6375.0,6487.0,0.0,751.0,646.4
1.0,6506.0,6622.0,0.0,761.0,504.0
1.0,6635.0,6758.0,0.0,772.0,22.1
1.0,6767.0,6889.0,0.0,782.0,38.3
1.0,6903.0,7024.0,0.0,792.0,147.3
1.0,7040.0,7161.0,0.0,802.0,372.3
1.0,7174.0,7300.0,0.0,812.0,561.5
1.0,7307.0,7436.0,0.0,822.0,725.5
1.0,7443.0,7572.0,0.0,832.0,920.5
1.0,7580.0,7709.0,0.0,842.0,982.2
1.0,7717.0,7850.0,0.0,852.0,856.4
0.0,3.0,4.0,0.0,863.0,8.2
1.0,1234.0,1325.0,0.0,1.0,1069.0
1.0,1236.0,1329.0,0.0,7.0,1274.4
1.0,1241.0,1341.0,0.0,12.0,1423.2
1.0,1248.0,1361.0,0.0,20.0,17.9
1.0,1255.0,1379.0,0.0,30.0,21.4
1.0,1269.0,1393.0,0.0,40.0,20.6
1.0,1291.0,1418.0,0.0,50.0,18.6
1.0,1315.0,1438.0,0.0,61.0,23.5
1.0,1347.0,1457.0,0.0,71.0,27.7
1.0,1384.0,1491.0,0.0,81.0,45.1
1.0,1421.0,1529.0,0.0,91.0,144.8
1.0,1463.0,1567.0,0.0,102.0,469.3
1.0,1507.0,1607.0,0.0,111.0,808.7
1.0,1551.0,1655.0,0.0,121.0,1027.8
1.0,1599.0,1704.0,0.0,131.0,1261.8
1.0,1649.0,1756.0,0.0,141.0,1322.0
1.0,1703.0,1811.0,0.0,152.0,1305.8
1.0,1758.0,1868.0,0.0,162.0,978.5
1.0,1815.0,1928.0,0.0,172.0,792.2
1.0,1879.0,1992.0,0.0,182.0,524.2
1.0,1943.0,2058.0,0.0,193.0,359.0
1.0,2010.0,2123.0,0.0,203.0,88.1
1.0,2079.0,2190.0,0.0,212.0,339.9
1.0,2151.0,2258.0,0.0,222.0,595.0
1.0,2226.0,2328.0,0.0,233.0,811.3
1.0,2302.0,2401.0,0.0,243.0,1001.9
1.0,2379.0,2476.0,0.0,253.0,1192.7
1.0,2456.0,2555.0,0.0,263.0,1017.9
1.0,2535.0,2636.0,0.0,274.0,835.4
1.0,2615.0,2720.0,0.0,284.0,719.6
1.0,2695.0,2803.0,0.0,294.0,520.9
1.0,2779.0,2888.0,0.0,304.0,346.2
1.0,2867.0,2979.0,0.0,315.0,196.5
1.0,2956.0,3068.0,0.0,324.0,106.9
1.0,3045.0,3155.0,0.0,334.0,39.1
1.0,3136.0,3248.0,0.0,344.0,13.5
1.0,3231.0,3341.0,0.0,354.0,12.9
1.0,3323.0,3434.0,0.0,365.0,13.0
1.0,3415.0,3526.0,0.0,375.0,14.1
1.0,3511.0,3621.0,0.0,385.0,15.3
1.0,3610.0,3719.0,0.0,395.0,13.5
1.0,3709.0,3820.0,0.0,406.0,17.8
1.0,3809.0,3922.0,0.0,416.0,21.7
1.0,3909.0,4023.0,0.0,425.0,38.5
1.0,4009.0,4124.0,0.0,435.0,114.4
1.0,4113.0,4228.0,0.0,446.0,45.0
1.0,4219.0,4334.0,0.0,456.0,14.8
1.0,4327.0,4440.0,0.0,466.0,9.0
1.0,4438.0,4548.0,0.0,476.0,12.9
1.0,4546.0,4656.0,0.0,487.0,14.3
1.0,4653.0,4764.0,0.0,497.0,13.3
1.0,4764.0,4873.0,0.0,507.0,15.5
1.0,4877.0,4984.0,0.0,517.0,20.0
1.0,4992.0,5098.0,0.0,528.0,19.5
1.0,5106.0,5212.0,0.0,537.0,31.9
1.0,5218.0,5326.0,0.0,547.0,89.8
1.0,5331.0,5440.0,0.0,557.0,293.8
1.0,5446.0,5553.0,0.0,567.0,508.7
1.0,5563.0,5670.0,0.0,578.0,697.9
1.0,5679.0,5787.0,0.0,588.0,899.8
1.0,5793.0,5905.0,0.0,598.0,905.1
1.0,5909.0,6024.0,0.0,608.0,854.2
1.0,6027.0,6144.0,0.0,619.0,811.6
1.0,6145.0,6266.0,0.0,629.0,613.4
1.0,6263.0,6388.0,0.0,638.0,408.4
1.0,6383.0,6512.0,0.0,648.0,265.6
1.0,6503.0,6635.0,0.0,659.0,157.6
1.0,6625.0,6758.0,0.0,669.0,81.8
1.0,6749.0,6883.0,0.0,679.0,28.5
