index,encoder1,encoder2,turn angle degrees,ms,mA
1.0,0.0,0.0,0.0,1.0,944.0
1.0,2.0,3.0,0.0,8.0,34.2
1.0,11.0,10.0,0.0,14.0,51.6
1.0,26.0,15.0,0.0,21.0,470.0
1.0,58.0,20.0,0.0,31.0,403.2
1.0,80.0,39.0,0.0,41.0,798.7
1.0,92.0,67.0,0.0,51.0,1111.4
1.0,111.0,87.0,0.0,61.0,1417.4
1.0,144.0,105.0,0.0,72.0,1575.2
1.0,180.0,137.0,0.0,82.0,1488.1
1.0,213.0,175.0,0.0,92.0,1261.0
1.0,247.0,213.0,0.0,102.0,1091.0
1.0,291.0,251.0,0.0,112.0,825.1
1.0,335.0,297.0,0.0,122.0,556.7
1.0,378.0,346.0,0.0,132.0,64.8
1.0,424.0,396.0,0.0,142.0,252.8
1.0,475.0,447.0,0.0,153.0,544.2
1.0,528.0,502.0,0.0,163.0,796.3
1.0,585.0,557.0,0.0,173.0,1008.1
1.0,644.0,611.0,0.0,183.0,1244.7
1.0,706.0,671.0,0.0,193.0,1188.5
1.0,768.0,731.0,0.0,204.0,1016.1
1.0,832.0,793.0,0.0,214.0,818.8
1.0,896.0,858.0,0.0,223.0,598.4
1.0,964.0,926.0,0.0,233.0,420.5
1.0,1031.0,995.0,0.0,244.0,258.2
1.0,1100.0,1066.0,0.0,254.0,137.5
1.0,1172.0,1139.0,0.0,264.0,62.9
1.0,1247.0,1215.0,0.0,274.0,18.9
1.0,1322.0,1293.0,0.0,285.0,13.7
1.0,1400.0,1370.0,0.0,295.0,13.8
1.0,1480.0,1447.0,0.0,305.0,15.3
1.0,1560.0,1527.0,0.0,315.0,15.5
1.0,1640.0,1609.0,0.0,325.0,13.7
1.0,1723.0,1694.0,0.0,335.0,17.9
1.0,1807.0,1779.0,0.0,345.0,20.6
1.0,1893.0,1866.0,0.0,355.0,28.8
1.0,1980.0,1955.0,0.0,365.0,76.9
1.0,2069.0,2044.0,0.0,376.0,314.2
1.0,2157.0,2135.0,0.0,386.0,517.7
1.0,2244.0,2225.0,0.0,396.0,751.5
1.0,2335.0,2317.0,0.0,406.0,904.1
1.0,2430.0,2413.0,0.0,417.0,15.8
1.0,2524.0,2511.0,0.0,427.0,13.7
1.0,2621.0,2609.0,0.0,436.0,15.4
1.0,2720.0,2707.0,0.0,446.0,19.5
1.0,2819.0,2809.0,0.0,457.0,18.9
1.0,2917.0,2912.0,0.0,467.0,27.1
1.0,3017.0,3015.0,0.0,477.0,55.1
1.0,3120.0,3117.0,0.0,487.0,251.3
1.0,3225.0,3222.0,0.0,498.0,443.7
1.0,3331.0,3330.0,0.0,508.0,676.1
1.0,3436.0,3439.0,0.0,518.0,840.1
1.0,3541.0,3548.0,0.0,528.0,905.7
1.0,3651.0,3658.0,0.0,538.0,1024.4
1.0,3761.0,3768.0,0.0,548.0,799.9
1.0,3870.0,3879.0,0.0,558.0,656.9
1.0,3980.0,3990.0,0.0,568.0,575.1
1.0,4092.0,4103.0,0.0,578.0,321.7
1.0,4204.0,4216.0,0.0,589.0,192.4
1.0,4319.0,4331.0,0.0,599.0,118.2
1.0,4435.0,4448.0,0.0,609.0,40.5
1.0,4551.0,4568.0,0.0,619.0,13.9
1.0,4666.0,4687.0,0.0,630.0,11.7
1.0,4782.0,4806.0,0.0,640.0,9.3
1.0,4901.0,4927.0,0.0,649.0,12.4
1.0,5022.0,5050.0,0.0,659.0,15.0
1.0,5142.0,5174.0,0.0,670.0,634.0
1.0,5262.0,5296.0,0.0,680.0,477.7
1.0,5382.0,5420.0,0.0,690.0,370.4
1.0,5504.0,5546.0,0.0,700.0,236.6
1.0,5630.0,5673.0,0.0,711.0,124.7
1.0,5752.0,5802.0,0.0,721.0,53.5
1.0,5876.0,5930.0,0.0,731.0,18.6
1.0,5999.0,6056.0,0.0,741.0,11.1
1.0,6126.0,6184.0,0.0,751.0,11.3
1.0,6255.0,6312.0,0.0,761.0,13.8
1.0,6382.0,6443.0,0.0,771.0,12.9
1.0,6509.0,6572.0,0.0,781.0,14.2
1.0,6639.0,6702.0,0.0,791.0,15.3
1.0,6772.0,6835.0,0.0,802.0,18.4
1.0,6904.0,6969.0,0.0,812.0,25.7
1.0,7036.0,7102.0,0.0,822.0,60.0
1.0,7167.0,7235.0,0.0,832.0,245.0
1.0,7300.0,7370.0,0.0,843.0,442.2
1.0,7434.0,7506.0,0.0,853.0,612.9
1.0,7568.0,7646.0,0.0,862.0,791.9
1.0,7703.0,7785.0,0.0,872.0,924.5
