encoder,seconds,current (A),charge (C)
2301.0,0.32900000000000001,0.013800000000000002,0.0045402000000000003
2387.0,0.33600000000000002,1.3126,0.44103360000000003
2641.0,0.35799999999999998,0.016300000000000002,0.0058354000000000001
2729.0,0.36599999999999999,0.75,0.27449999999999997
2818.0,0.374,0.5532999999999999,0.20693419999999996
2908.0,0.38200000000000001,0.023399999999999997,0.0089387999999999985
3000.0,0.38900000000000001,0.035400000000000001,0.013770600000000001
3093.0,0.39600000000000002,0.21440000000000001,0.084902400000000003
3186.0,0.40400000000000003,0.1646,0.066498399999999999
3279.0,0.41199999999999998,0.38619999999999999,0.15911439999999999
3372.0,0.41899999999999998,0.039399999999999998,0.016508599999999998
3664.0,0.442,1.0208999999999999,0.45123779999999997
3762.0,0.44900000000000001,0.012699999999999999,0.0057022999999999996
4061.0,0.47199999999999998,0.99390000000000001,0.4691208
4163.0,0.47899999999999998,0.014999999999999999,0.0071849999999999995
4472.0,0.502,0.44889999999999997,0.22534779999999999
4576.0,0.51000000000000001,0.0263,0.013413000000000001
5105.0,0.54800000000000004,0.023199999999999998,0.0127136
5213.0,0.55500000000000005,0.011800000000000001,0.006549000000000001
5539.0,0.57699999999999996,0.0121,0.0069816999999999995
5648.0,0.58599999999999997,0.0129,0.0075594
5756.0,0.59299999999999997,0.98199999999999998,0.58232600000000001
5868.0,0.59999999999999998,0.87860000000000005,0.52715999999999996
5980.0,0.60799999999999998,0.014500000000000001,0.0088160000000000009
6094.0,0.61499999999999999,0.62539999999999996,0.38462099999999999
6207.0,0.622,0.49330000000000002,0.30683260000000001
6783.0,0.66000000000000003,0.37189999999999995,0.24545399999999998
6899.0,0.66900000000000004,0.54259999999999997,0.36299940000000003
7253.0,0.69099999999999995,0.94840000000000002,0.65534439999999994
7372.0,0.69799999999999995,0.013599999999999999,0.0094927999999999992
7972.0,0.73599999999999999,0.014800000000000001,0.010892800000000001
8093.0,0.74299999999999999,0.54189999999999994,0.40263169999999993
8461.0,0.76600000000000001,0.044499999999999998,0.034086999999999999
8586.0,0.77400000000000002,0.1608,0.12445920000000001
8959.0,0.79700000000000004,0.56559999999999999,0.4507832
9087.0,0.80400000000000005,0.010999999999999999,0.0088439999999999994
9213.0,0.81200000000000006,0.86209999999999998,0.70002520000000001
9338.0,0.81899999999999995,0.93420000000000003,0.76510979999999995
9462.0,0.82599999999999996,0.011300000000000001,0.0093337999999999997
9844.0,0.84899999999999998,0.88429999999999997,0.75077070000000001
9972.0,0.85699999999999998,0.0141,0.012083699999999999
10366.0,0.88,0.019800000000000002,0.017424000000000002
10496.0,0.88700000000000001,0.032500000000000001,0.028827500000000002
10888.0,0.90900000000000003,0.3085,0.28042650000000002
11020.0,0.91700000000000004,0.48449999999999999,0.44428650000000003
11681.0,0.95399999999999996,0.010699999999999999,0.0102078
11812.0,0.96199999999999997,0.92949999999999999,0.89417899999999995
12221.0,0.98499999999999999,0.0132,0.013002
12361.0,0.99199999999999999,0.54870000000000008,0.54431040000000008
12775.0,1.0149999999999999,0.042200000000000001,0.042832999999999996
12913.0,1.0229999999999999,0.13930000000000001,0.14250389999999999
13052.0,1.03,0.080700000000000008,0.083121000000000014
13193.0,1.038,0.40629999999999999,0.42173939999999999
13334.0,1.0449999999999999,0.019699999999999999,0.020586499999999997
13474.0,1.0529999999999999,0.0106,0.011161799999999999
13612.0,1.0609999999999999,0.79270000000000007,0.84105470000000004
13751.0,1.0680000000000001,0.86439999999999995,0.92317919999999998
13892.0,1.075,0.011599999999999999,0.012469999999999998
14598.0,1.113,0.0146,0.016249799999999998
14739.0,1.121,0.45860000000000001,0.51409059999999995
15163.0,1.1439999999999999,0.1714,0.19608159999999997
15307.0,1.151,0.107,0.123157
15738.0,1.173,0.0132,0.0154836
15887.0,1.1819999999999999,0.0109,0.012883799999999999
16623.0,1.2190000000000001,0.011800000000000001,0.014384200000000003
16770.0,1.2270000000000001,0.72889999999999999,0.89436030000000011
16914.0,1.2350000000000001,0.59439999999999993,0.73408399999999996
17362.0,1.2569999999999999,0.26700000000000002,0.335619
17508.0,1.266,0.21030000000000001,0.26623980000000003
17947.0,1.288,0.037600000000000001,0.048428800000000001
18097.0,1.2949999999999999,0.015900000000000001,0.020590500000000001
18558.0,1.319,0.84389999999999998,1.1131040999999999
18709.0,1.327,0.95740000000000003,1.2704698000000001
19475.0,1.365,0.48819999999999997,0.6663929999999999
19623.0,1.373,0.0172,0.0236156
20085.0,1.397,0.13519999999999999,0.1888744
20238.0,1.4039999999999999,0.077700000000000005,0.1090908
21025.0,1.4430000000000001,0.8257000000000001,1.1914851000000002
21181.0,1.4510000000000001,0.010699999999999999,0.0155257
21341.0,1.4590000000000001,0.0111,0.016194900000000002
21804.0,1.482,0.59789999999999999,0.88608779999999998
21961.0,1.49,0.4597,0.68495300000000003
22447.0,1.5129999999999999,0.040100000000000004,0.060671300000000004
22611.0,1.522,0.096000000000000002,0.14611199999999999
23090.0,1.5449999999999999,0.0161,0.024874499999999997
23251.0,1.552,0.010500000000000001,0.016296000000000001
24050.0,1.5920000000000001,0.79370000000000007,1.2635704000000001
24212.0,1.599,0.66720000000000002,1.0668527999999999
24376.0,1.6080000000000001,0.0106,0.017044800000000002
24543.0,1.6160000000000001,0.0144,0.0232704
24711.0,1.6240000000000001,0.016,0.025984000000000004
24879.0,1.631,0.025100000000000001,0.040938099999999998
25047.0,1.639,0.045700000000000005,0.074902300000000005
25884.0,1.679,0.01,0.016789999999999999
26051.0,1.6870000000000001,0.0103,0.017376100000000002
26557.0,1.7110000000000001,0.0106,0.018136599999999999
26725.0,1.7190000000000001,0.0115,0.019768500000000001
27917.0,1.776,0.20810000000000001,0.36958560000000001
28086.0,1.784,0.34820000000000001,0.62118879999999999
28256.0,1.792,0.0201,0.036019200000000001
28774.0,1.8160000000000001,0.0104,0.018886400000000001
28945.0,1.8240000000000001,0.010500000000000001,0.019152000000000002
29117.0,1.8320000000000001,0.010800000000000001,0.0197856
29290.0,1.8400000000000001,0.011300000000000001,0.020792000000000001
29464.0,1.8480000000000001,0.0141,0.026056800000000001
29634.0,1.8560000000000001,0.012699999999999999,0.0235712
30488.0,1.8959999999999999,0.11609999999999999,0.22012559999999998
30660.0,1.905,0.28620000000000001,0.545211
31515.0,1.944,0.8901,1.7303544
31684.0,1.9530000000000001,0.0109,0.0212877
32551.0,1.994,0.0155,0.030907
32727.0,2.0009999999999999,0.29089999999999999,0.58209089999999997
33247.0,2.0249999999999999,0.19619999999999999,0.39730499999999996
33417.0,2.0339999999999998,0.34110000000000001,0.69379740000000001
36692.0,2.1859999999999999,0.77460000000000007,1.6932756
37224.0,2.21,0.79049999999999998,1.7470049999999999
37400.0,2.218,0.69110000000000005,1.5328598
37574.0,2.226,0.57950000000000002,1.2899670000000001
37749.0,2.234,0.47260000000000002,1.0557884
37922.0,2.242,0.38969999999999999,0.87370740000000002
39139.0,2.2989999999999999,0.63500000000000001,1.459865
39315.0,2.306,0.66679999999999995,1.5376407999999999
39491.0,2.3140000000000001,0.81179999999999997,1.8785052
39666.0,2.3220000000000001,0.91830000000000001,2.1322926
39841.0,2.331,0.80910000000000004,1.8860121000000001
40017.0,2.339,0.73709999999999998,1.7240769
40193.0,2.347,0.68500000000000005,1.6076950000000001
41073.0,2.387,0.1651,0.39409369999999999
41249.0,2.395,0.098400000000000001,0.23566800000000002
41781.0,2.4199999999999999,0.010999999999999999,0.026619999999999998

