encoder,seconds,current (A),charge (C)
2032.0,0.314,0.0146,0.0045843999999999998
2107.0,0.32200000000000001,0.0152,0.0048944000000000001
2184.0,0.32900000000000001,1.2402,0.40802579999999999
2439.0,0.35199999999999998,0.016300000000000002,0.0057376000000000007
2529.0,0.35999999999999999,0.73870000000000002,0.265932
2795.0,0.38200000000000001,0.31850000000000001,0.121667
2882.0,0.38900000000000001,0.20910000000000001,0.081339900000000007
3140.0,0.41199999999999998,0.029899999999999999,0.0123188
3230.0,0.41999999999999998,0.0135,0.0056699999999999997
3323.0,0.42699999999999999,0.91410000000000002,0.39032070000000002
3421.0,0.435,1.0824,0.47084399999999998
3522.0,0.442,0.0141,0.0062322000000000002
3621.0,0.45000000000000001,0.0155,0.0069750000000000003
3717.0,0.45800000000000002,1.1100999999999999,0.50842579999999993
4006.0,0.47999999999999998,0.58860000000000001,0.282528
4107.0,0.48799999999999999,0.48020000000000002,0.23433760000000001
4415.0,0.51000000000000001,0.15080000000000002,0.076908000000000004
4515.0,0.51800000000000002,0.083799999999999999,0.0434084
4803.0,0.54100000000000004,0.012800000000000001,0.0069248000000000009
4902.0,0.54800000000000004,0.013099999999999999,0.0071787999999999999
5208.0,0.56999999999999995,0.015300000000000001,0.0087209999999999996
5315.0,0.57899999999999996,0.0141,0.0081639
5424.0,0.58599999999999997,0.79979999999999996,0.46868279999999995
5756.0,0.60799999999999998,0.35610000000000003,0.2165088
5871.0,0.61599999999999999,0.27579999999999999,0.16989279999999998
5989.0,0.624,0.10929999999999999,0.068203199999999992
6105.0,0.63100000000000001,0.27829999999999999,0.17560729999999999
6425.0,0.65300000000000002,0.77810000000000001,0.50809930000000003
6536.0,0.66200000000000003,0.93589999999999995,0.61956580000000006
7133.0,0.69899999999999995,0.019600000000000003,0.013700400000000001
7253.0,0.70699999999999996,0.69810000000000005,0.49355670000000001
7369.0,0.71399999999999997,0.59820000000000007,0.42711480000000002
7482.0,0.72199999999999998,0.028899999999999999,0.020865799999999997
7596.0,0.72899999999999998,0.043299999999999998,0.031565699999999995
7712.0,0.73599999999999999,0.22009999999999999,0.16199359999999999
7833.0,0.745,0.15840000000000001,0.11800800000000002
7957.0,0.752,0.28820000000000001,0.21672640000000001
8082.0,0.75900000000000001,0.45950000000000002,0.34876050000000003
8211.0,0.76700000000000002,0.019899999999999998,0.015263299999999999
8343.0,0.77400000000000002,0.010500000000000001,0.0081270000000000005
8744.0,0.79700000000000004,0.0129,0.0102813
8870.0,0.80500000000000005,1.0648,0.85716400000000004
9241.0,0.82699999999999996,0.017500000000000002,0.014472500000000001
9368.0,0.83499999999999996,0.57589999999999997,0.48087649999999993
9753.0,0.85699999999999998,0.058099999999999999,0.049791700000000001
9876.0,0.86499999999999999,0.17119999999999999,0.148088
10258.0,0.88800000000000001,0.0275,0.024420000000000001
10390.0,0.89500000000000002,0.0143,0.012798500000000001
10790.0,0.91800000000000004,0.011599999999999999,0.0106488
10924.0,0.92600000000000005,0.0141,0.0130566
11059.0,0.93300000000000005,0.85870000000000002,0.80116710000000002
11191.0,0.93999999999999995,0.7944,0.74673599999999996
11322.0,0.94799999999999995,0.016,0.015167999999999999
11722.0,0.97099999999999997,0.031699999999999999,0.030780699999999998
11860.0,0.97799999999999998,0.046100000000000002,0.045085800000000002
12288.0,1.0009999999999999,0.34160000000000001,0.34194159999999996
