encoder,seconds,current (A),charge (C)
2277.0,0.33600000000000002,1.1425000000000001,0.38388000000000005
2350.0,0.34399999999999997,1.1214000000000002,0.38576160000000004
2578.0,0.36699999999999999,0.58399999999999996,0.21432799999999999
2656.0,0.374,0.41149999999999998,0.15390099999999998
2736.0,0.38100000000000001,0.043999999999999997,0.016763999999999998
2816.0,0.38900000000000001,0.1002,0.0389778
2896.0,0.39600000000000002,0.1348,0.053380800000000006
2978.0,0.40400000000000003,0.057299999999999997,0.023149200000000002
3061.0,0.41199999999999998,0.68300000000000005,0.28139599999999998
3145.0,0.41899999999999998,0.013699999999999999,0.0057402999999999994
3232.0,0.42699999999999999,0.011300000000000001,0.0048251000000000006
3499.0,0.44900000000000001,0.0147,0.0066002999999999999
3589.0,0.45700000000000002,0.013800000000000002,0.0063066000000000007
4061.0,0.495,0.42630000000000001,0.2110185
4155.0,0.502,0.29160000000000003,0.14638320000000002
4449.0,0.52500000000000002,0.069199999999999998,0.036330000000000001
4552.0,0.53200000000000003,0.58989999999999998,0.31382680000000002
5071.0,0.56999999999999995,1.1476,0.65413199999999994
5178.0,0.57699999999999996,0.014800000000000001,0.0085395999999999996
5499.0,0.59999999999999998,0.69929999999999992,0.41957999999999995
5607.0,0.60799999999999998,0.019100000000000002,0.011612800000000001
5718.0,0.61499999999999999,0.0241,0.0148215
5828.0,0.623,0.28710000000000002,0.1788633
5939.0,0.63100000000000001,0.070000000000000007,0.044170000000000008
6272.0,0.65300000000000002,0.025999999999999999,0.016978
6386.0,0.66000000000000003,0.7601,0.50166600000000006
6731.0,0.68300000000000005,0.011900000000000001,0.0081277000000000016
6848.0,0.69099999999999995,1.1519999999999999,0.79603199999999985
7203.0,0.71399999999999997,0.0149,0.0106386
7321.0,0.72099999999999997,0.7177,0.51746170000000002
7439.0,0.72799999999999998,0.50670000000000004,0.36887760000000003
7561.0,0.73599999999999999,0.021499999999999998,0.015823999999999998
7683.0,0.74299999999999999,0.032199999999999999,0.023924600000000001
7806.0,0.752,0.2097,0.15769440000000001
7928.0,0.75900000000000001,0.16069999999999998,0.12197129999999999
8049.0,0.76600000000000001,0.34460000000000002,0.26396360000000002
