index,encoder1,encoder2,turn angle degrees,ms,mA
1.0,0.0,0.0,0.0,1.0,22.4
1.0,4.0,3.0,0.0,8.0,799.0
1.0,15.0,13.0,0.0,15.0,602.1
1.0,25.0,30.0,0.0,21.0,111.7
1.0,36.0,60.0,0.0,31.0,438.1
1.0,53.0,81.0,0.0,41.0,812.8
1.0,77.0,102.0,0.0,52.0,1174.7
1.0,97.0,128.0,0.0,62.0,1290.5
1.0,124.0,154.0,0.0,72.0,1489.7
1.0,159.0,190.0,0.0,82.0,1453.9
1.0,201.0,232.0,0.0,92.0,1325.5
1.0,245.0,276.0,0.0,102.0,955.4
1.0,289.0,322.0,0.0,112.0,762.9
1.0,337.0,370.0,0.0,122.0,548.3
1.0,385.0,423.0,0.0,133.0,316.7
1.0,437.0,476.0,0.0,143.0,159.7
1.0,491.0,530.0,0.0,153.0,63.7
1.0,547.0,585.0,0.0,163.0,18.8
1.0,605.0,646.0,0.0,174.0,14.9
1.0,666.0,711.0,0.0,184.0,12.4
1.0,727.0,775.0,0.0,193.0,15.8
1.0,788.0,837.0,0.0,203.0,16.6
1.0,853.0,902.0,0.0,213.0,17.3
1.0,924.0,973.0,0.0,224.0,18.8
1.0,995.0,1048.0,0.0,234.0,23.1
1.0,1068.0,1123.0,0.0,244.0,38.3
1.0,1144.0,1199.0,0.0,254.0,105.5
1.0,1221.0,1277.0,0.0,265.0,361.8
1.0,1299.0,1358.0,0.0,275.0,576.2
1.0,1375.0,1439.0,0.0,285.0,790.2
1.0,1455.0,1520.0,0.0,295.0,1066.5
1.0,1541.0,1605.0,0.0,305.0,1063.5
1.0,1625.0,1693.0,0.0,315.0,17.2
1.0,1713.0,1784.0,0.0,325.0,16.3
1.0,1803.0,1875.0,0.0,335.0,16.0
1.0,1895.0,1968.0,0.0,346.0,21.1
1.0,1983.0,2060.0,0.0,356.0,30.7
1.0,2073.0,2152.0,0.0,366.0,63.6
1.0,2167.0,2247.0,0.0,376.0,269.1
1.0,2263.0,2344.0,0.0,387.0,497.3
1.0,2359.0,2444.0,0.0,397.0,700.4
1.0,2458.0,2544.0,0.0,407.0,916.1
1.0,2557.0,2646.0,0.0,416.0,1004.7
1.0,2653.0,2747.0,0.0,426.0,1071.1
1.0,2753.0,2848.0,0.0,437.0,864.7
1.0,2853.0,2952.0,0.0,447.0,716.4
1.0,2957.0,3058.0,0.0,457.0,480.5
1.0,3064.0,3165.0,0.0,467.0,336.0
1.0,3173.0,3275.0,0.0,478.0,217.4
1.0,3279.0,3386.0,0.0,488.0,108.8
1.0,3389.0,3498.0,0.0,498.0,46.9
1.0,3499.0,3608.0,0.0,508.0,14.1
1.0,3609.0,3719.0,0.0,518.0,10.4
1.0,3723.0,3832.0,0.0,528.0,13.0
1.0,3837.0,3947.0,0.0,538.0,13.1
1.0,3949.0,4064.0,0.0,548.0,12.7
1.0,4062.0,4180.0,0.0,559.0,15.0
1.0,4176.0,4298.0,0.0,569.0,17.0
1.0,4293.0,4416.0,0.0,579.0,356.9
1.0,4413.0,4536.0,0.0,589.0,216.6
1.0,4529.0,4659.0,0.0,599.0,132.1
1.0,4648.0,4781.0,0.0,610.0,57.3
1.0,4769.0,4901.0,0.0,620.0,17.8
