index,encoder1,encoder2,turn angle degrees,ms,mA
1.0,0.0,0.0,0.0,0.0,840.0
1.0,2.0,3.0,0.0,7.0,40.9
1.0,12.0,12.0,0.0,13.0,66.6
1.0,22.0,26.0,0.0,20.0,419.7
1.0,38.0,45.0,0.0,29.0,503.5
1.0,54.0,62.0,0.0,39.0,860.2
1.0,69.0,75.0,0.0,50.0,1129.1
1.0,90.0,95.0,0.0,60.0,18.0
1.0,124.0,130.0,0.0,70.0,1560.6
1.0,158.0,164.0,0.0,80.0,1527.7
1.0,194.0,195.0,0.0,91.0,19.0
1.0,234.0,236.0,0.0,101.0,20.8
1.0,276.0,279.0,0.0,111.0,22.2
1.0,320.0,320.0,0.0,121.0,32.5
1.0,369.0,368.0,0.0,132.0,69.0
1.0,418.0,420.0,0.0,141.0,306.5
1.0,468.0,472.0,0.0,151.0,583.8
1.0,523.0,527.0,0.0,161.0,827.3
1.0,582.0,581.0,0.0,172.0,1040.2
1.0,640.0,638.0,0.0,182.0,1178.6
1.0,700.0,700.0,0.0,192.0,1198.5
1.0,762.0,764.0,0.0,202.0,1040.9
1.0,826.0,830.0,0.0,213.0,823.7
1.0,891.0,894.0,0.0,223.0,619.4
1.0,960.0,961.0,0.0,233.0,425.1
1.0,1031.0,1030.0,0.0,242.0,270.7
1.0,1102.0,1103.0,0.0,252.0,145.2
1.0,1176.0,1175.0,0.0,263.0,61.9
1.0,1251.0,1249.0,0.0,273.0,19.5
1.0,1326.0,1326.0,0.0,283.0,13.9
1.0,1402.0,1406.0,0.0,293.0,12.0
1.0,1482.0,1486.0,0.0,304.0,15.1
1.0,1564.0,1567.0,0.0,314.0,16.0
1.0,1650.0,1649.0,0.0,324.0,15.8
1.0,1733.0,1735.0,0.0,334.0,18.3
1.0,1818.0,1821.0,0.0,345.0,20.9
1.0,1906.0,1908.0,0.0,354.0,30.0
1.0,1992.0,1999.0,0.0,364.0,74.7
1.0,2078.0,2091.0,0.0,374.0,281.6
1.0,2168.0,2181.0,0.0,385.0,28.4
1.0,2261.0,2272.0,0.0,395.0,12.3
1.0,2354.0,2368.0,0.0,405.0,13.2
1.0,2452.0,2467.0,0.0,415.0,14.0
1.0,2550.0,2565.0,0.0,426.0,14.2
1.0,2648.0,2664.0,0.0,436.0,15.6
1.0,2746.0,2765.0,0.0,446.0,17.6
1.0,2848.0,2867.0,0.0,455.0,21.8
1.0,2950.0,2973.0,0.0,465.0,24.1
1.0,3054.0,3078.0,0.0,476.0,45.9
1.0,3162.0,3185.0,0.0,486.0,189.8
1.0,3270.0,3294.0,0.0,496.0,411.7
1.0,3376.0,3401.0,0.0,506.0,626.5
1.0,3485.0,3507.0,0.0,517.0,759.1
1.0,3593.0,3615.0,0.0,527.0,992.1
1.0,3705.0,3727.0,0.0,537.0,1029.5
1.0,3817.0,3840.0,0.0,547.0,824.3
1.0,3926.0,3953.0,0.0,558.0,709.6
1.0,4038.0,4069.0,0.0,567.0,573.1
1.0,4152.0,4185.0,0.0,577.0,383.9
1.0,4266.0,4300.0,0.0,587.0,241.9
1.0,4382.0,4418.0,0.0,598.0,154.2
1.0,4499.0,4538.0,0.0,608.0,57.6
1.0,4618.0,4657.0,0.0,618.0,20.3
1.0,4736.0,4777.0,0.0,628.0,12.8
1.0,4857.0,4899.0,0.0,639.0,817.8
1.0,4980.0,5022.0,0.0,649.0,1038.7
1.0,5100.0,5146.0,0.0,659.0,874.6
1.0,5220.0,5269.0,0.0,668.0,693.9
1.0,5342.0,5392.0,0.0,678.0,539.4
1.0,5466.0,5516.0,0.0,689.0,408.0
1.0,5592.0,5642.0,0.0,699.0,289.2
1.0,5716.0,5768.0,0.0,709.0,177.5
1.0,5841.0,5896.0,0.0,719.0,88.8
1.0,5965.0,6024.0,0.0,730.0,29.3
1.0,6091.0,6155.0,0.0,740.0,11.2
1.0,6220.0,6285.0,0.0,750.0,11.6
1.0,6347.0,6416.0,0.0,760.0,10.5
1.0,6476.0,6548.0,0.0,771.0,12.6
1.0,6607.0,6680.0,0.0,780.0,13.9
1.0,6741.0,6813.0,0.0,790.0,14.7
1.0,6875.0,6947.0,0.0,800.0,16.7
1.0,7006.0,7080.0,0.0,811.0,21.0
1.0,7138.0,7215.0,0.0,821.0,35.8
1.0,7272.0,7352.0,0.0,831.0,123.0
1.0,7406.0,7489.0,0.0,841.0,331.6
1.0,7540.0,7627.0,0.0,852.0,513.1
1.0,7677.0,7766.0,0.0,862.0,679.4
1.0,7811.0,7905.0,0.0,872.0,803.4
0.0,3.0,4.0,0.0,881.0,8.1
1.0,1210.0,1303.0,0.0,1.0,19.1
1.0,1212.0,1306.0,0.0,7.0,21.2
1.0,1222.0,1316.0,0.0,14.0,21.5
1.0,1238.0,1332.0,0.0,21.0,25.5
1.0,1266.0,1353.0,0.0,30.0,26.2
1.0,1282.0,1372.0,0.0,40.0,36.6
1.0,1301.0,1390.0,0.0,50.0,89.4
1.0,1330.0,1413.0,0.0,61.0,234.9
1.0,1362.0,1444.0,0.0,71.0,89.8
1.0,1398.0,1474.0,0.0,81.0,15.5
1.0,1437.0,1518.0,0.0,91.0,16.7
1.0,1481.0,1564.0,0.0,102.0,17.2
1.0,1530.0,1611.0,0.0,112.0,15.3
1.0,1578.0,1658.0,0.0,122.0,18.1
1.0,1628.0,1709.0,0.0,132.0,19.1
1.0,1682.0,1762.0,0.0,142.0,21.2
1.0,1739.0,1818.0,0.0,152.0,27.1
1.0,1797.0,1876.0,0.0,162.0,47.1
1.0,1858.0,1936.0,0.0,172.0,169.4
1.0,1923.0,1999.0,0.0,183.0,446.6
1.0,1988.0,2063.0,0.0,193.0,693.0
1.0,2052.0,2129.0,0.0,203.0,906.0
1.0,2119.0,2201.0,0.0,213.0,1078.3
1.0,2191.0,2273.0,0.0,223.0,1186.8
1.0,2266.0,2345.0,0.0,234.0,1048.3
1.0,2340.0,2419.0,0.0,244.0,928.1
1.0,2414.0,2493.0,0.0,253.0,720.8
1.0,2491.0,2571.0,0.0,263.0,535.8
1.0,2570.0,2649.0,0.0,274.0,296.2
1.0,2650.0,2730.0,0.0,284.0,181.3
1.0,2730.0,2815.0,0.0,294.0,330.9
1.0,2816.0,2902.0,0.0,304.0,583.7
1.0,2904.0,2989.0,0.0,315.0,724.9
1.0,2989.0,3076.0,0.0,325.0,925.0
1.0,3073.0,3164.0,0.0,335.0,1169.9
1.0,3163.0,3253.0,0.0,345.0,975.6
1.0,3254.0,3342.0,0.0,355.0,890.4
1.0,3343.0,3434.0,0.0,365.0,688.2
1.0,3438.0,3530.0,0.0,375.0,480.4
1.0,3536.0,3626.0,0.0,385.0,377.4
1.0,3633.0,3724.0,0.0,396.0,194.7
1.0,3730.0,3823.0,0.0,406.0,109.4
1.0,3828.0,3921.0,0.0,416.0,42.2
1.0,3928.0,4023.0,0.0,426.0,14.2
1.0,4031.0,4126.0,0.0,436.0,12.5
1.0,4137.0,4228.0,0.0,447.0,14.6
1.0,4242.0,4333.0,0.0,457.0,13.6
1.0,4347.0,4439.0,0.0,466.0,15.3
1.0,4454.0,4545.0,0.0,476.0,16.2
1.0,4562.0,4655.0,0.0,487.0,18.9
1.0,4672.0,4763.0,0.0,497.0,21.6
1.0,4782.0,4870.0,0.0,507.0,32.1
1.0,4892.0,4981.0,0.0,517.0,89.0
1.0,5003.0,5095.0,0.0,528.0,341.4
1.0,5114.0,5208.0,0.0,538.0,500.5
1.0,5225.0,5321.0,0.0,548.0,683.6
1.0,5338.0,5435.0,0.0,558.0,12.6
1.0,5451.0,5550.0,0.0,568.0,13.3
1.0,5569.0,5667.0,0.0,578.0,12.9
1.0,5686.0,5785.0,0.0,588.0,15.1
1.0,5802.0,5905.0,0.0,598.0,17.2
1.0,5918.0,6022.0,0.0,609.0,17.5
1.0,6035.0,6140.0,0.0,619.0,26.6
1.0,6154.0,6260.0,0.0,629.0,54.8
1.0,6270.0,6383.0,0.0,639.0,229.1
1.0,6390.0,6505.0,0.0,649.0,433.3
1.0,6512.0,6627.0,0.0,660.0,652.3
1.0,6636.0,6752.0,0.0,670.0,813.4
1.0,6760.0,6878.0,0.0,679.0,906.8
1.0,6884.0,7004.0,0.0,689.0,930.2
1.0,7009.0,7131.0,0.0,700.0,809.3
1.0,7137.0,7256.0,0.0,710.0,645.3
1.0,7265.0,7382.0,0.0,720.0,495.5
1.0,7389.0,7509.0,0.0,730.0,336.8
1.0,7513.0,7638.0,0.0,741.0,225.7
1.0,7641.0,7766.0,0.0,751.0,113.9
1.0,7770.0,7894.0,0.0,761.0,47.8
0.0,4.0,4.0,0.0,770.0,7.7
1.0,1069.0,1157.0,0.0,0.0,284.3
1.0,1071.0,1159.0,0.0,6.0,211.8
1.0,1079.0,1164.0,0.0,12.0,112.1
1.0,1088.0,1169.0,0.0,19.0,1123.2
1.0,1102.0,1175.0,0.0,28.0,1395.8
1.0,1119.0,1190.0,0.0,39.0,1640.5
1.0,1144.0,1212.0,0.0,49.0,1771.2
1.0,1170.0,1236.0,0.0,59.0,1548.7
1.0,1201.0,1258.0,0.0,69.0,1343.8
1.0,1233.0,1288.0,0.0,80.0,1077.2
1.0,1266.0,1330.0,0.0,90.0,697.7
1.0,1304.0,1373.0,0.0,100.0,452.8
1.0,1344.0,1418.0,0.0,110.0,276.1
1.0,1388.0,1464.0,0.0,121.0,124.2
1.0,1434.0,1513.0,0.0,131.0,41.3
1.0,1483.0,1564.0,0.0,140.0,17.2
1.0,1534.0,1614.0,0.0,150.0,15.7
1.0,1588.0,1666.0,0.0,161.0,16.7
1.0,1646.0,1724.0,0.0,171.0,1167.2
1.0,1707.0,1784.0,0.0,181.0,1012.2
1.0,1768.0,1847.0,0.0,191.0,752.6
1.0,1828.0,1911.0,0.0,201.0,598.2
1.0,1890.0,1975.0,0.0,212.0,351.0
1.0,1957.0,2043.0,0.0,222.0,219.4
1.0,2028.0,2113.0,0.0,232.0,94.3
1.0,2098.0,2185.0,0.0,242.0,37.4
1.0,2165.0,2255.0,0.0,252.0,13.8
1.0,2236.0,2325.0,0.0,262.0,14.3
1.0,2310.0,2400.0,0.0,272.0,15.1
1.0,2388.0,2481.0,0.0,282.0,15.9
1.0,2466.0,2561.0,0.0,293.0,16.3
1.0,2546.0,2642.0,0.0,303.0,17.9
1.0,2630.0,2725.0,0.0,313.0,19.3
1.0,2716.0,2810.0,0.0,323.0,25.8
1.0,2798.0,2893.0,0.0,334.0,43.6
1.0,2878.0,2978.0,0.0,344.0,153.9
1.0,2964.0,3066.0,0.0,353.0,378.0
1.0,3052.0,3155.0,0.0,363.0,600.1
1.0,3143.0,3247.0,0.0,373.0,847.9
1.0,3235.0,3342.0,0.0,384.0,972.0
1.0,3328.0,3438.0,0.0,394.0,1175.1
1.0,3419.0,3531.0,0.0,404.0,989.2
1.0,3511.0,3624.0,0.0,414.0,813.5
1.0,3606.0,3722.0,0.0,425.0,18.5
1.0,3702.0,3822.0,0.0,435.0,21.2
1.0,3800.0,3923.0,0.0,445.0,29.5
1.0,3902.0,4025.0,0.0,455.0,80.6
1.0,4003.0,4127.0,0.0,465.0,293.1
1.0,4102.0,4230.0,0.0,475.0,539.2
1.0,4202.0,4334.0,0.0,485.0,717.4
1.0,4306.0,4440.0,0.0,495.0,820.0
1.0,4414.0,4547.0,0.0,506.0,943.1
1.0,4524.0,4659.0,0.0,516.0,1020.5
1.0,4632.0,4768.0,0.0,526.0,866.1
1.0,4740.0,4878.0,0.0,536.0,641.3
1.0,4849.0,4990.0,0.0,547.0,485.2
1.0,4962.0,5103.0,0.0,557.0,319.6
1.0,5079.0,5219.0,0.0,567.0,195.4
1.0,5195.0,5335.0,0.0,576.0,102.2
1.0,5309.0,5452.0,0.0,586.0,43.0
1.0,5424.0,5569.0,0.0,597.0,14.2
1.0,5544.0,5686.0,0.0,607.0,11.7
1.0,5667.0,5805.0,0.0,617.0,12.2
1.0,5789.0,5925.0,0.0,627.0,13.7
1.0,5908.0,6044.0,0.0,638.0,16.5
1.0,6028.0,6164.0,0.0,648.0,14.9
1.0,6150.0,6285.0,0.0,658.0,14.9
1.0,6272.0,6406.0,0.0,668.0,21.2
1.0,6393.0,6529.0,0.0,678.0,241.4
1.0,6512.0,6653.0,0.0,688.0,136.4
1.0,6635.0,6779.0,0.0,698.0,61.0
1.0,6758.0,6905.0,0.0,708.0,18.9
1.0,6884.0,7032.0,0.0,719.0,11.3
1.0,7010.0,7159.0,0.0,729.0,9.4
1.0,7132.0,7284.0,0.0,739.0,12.5
1.0,7256.0,7410.0,0.0,749.0,13.1
1.0,7383.0,7535.0,0.0,760.0,13.3
1.0,7514.0,7664.0,0.0,770.0,16.0
1.0,7646.0,7793.0,0.0,779.0,18.0
1.0,7776.0,7923.0,0.0,789.0,23.8
0.0,4.0,4.0,0.0,799.0,8.0
1.0,1057.0,1114.0,0.0,1.0,196.7
1.0,1060.0,1117.0,0.0,7.0,118.4
1.0,1068.0,1130.0,0.0,13.0,40.6
1.0,1085.0,1151.0,0.0,20.0,1323.7
1.0,1108.0,1172.0,0.0,30.0,1539.9
1.0,1127.0,1184.0,0.0,40.0,1671.2
1.0,1144.0,1200.0,0.0,51.0,1792.8
1.0,1168.0,1226.0,0.0,61.0,1463.5
1.0,1199.0,1255.0,0.0,71.0,1146.1
1.0,1228.0,1288.0,0.0,80.0,925.6
1.0,1264.0,1323.0,0.0,91.0,556.5
1.0,1303.0,1368.0,0.0,101.0,346.7
1.0,1345.0,1412.0,0.0,111.0,195.1
1.0,1389.0,1456.0,0.0,121.0,609.2
1.0,1436.0,1505.0,0.0,131.0,832.6
1.0,1488.0,1557.0,0.0,142.0,1145.5
1.0,1541.0,1611.0,0.0,152.0,1346.4
1.0,1596.0,1667.0,0.0,162.0,1281.2
1.0,1654.0,1724.0,0.0,172.0,1037.1
1.0,1714.0,1783.0,0.0,182.0,864.2
1.0,1778.0,1845.0,0.0,192.0,619.5
1.0,1843.0,1907.0,0.0,202.0,424.3
1.0,1907.0,1972.0,0.0,212.0,261.0
1.0,1973.0,2041.0,0.0,223.0,137.2
1.0,2040.0,2112.0,0.0,233.0,58.9
1.0,2112.0,2183.0,0.0,243.0,19.7
1.0,2184.0,2256.0,0.0,253.0,14.0
1.0,2256.0,2332.0,0.0,264.0,13.7
1.0,2334.0,2411.0,0.0,274.0,15.1
1.0,2418.0,2493.0,0.0,284.0,15.9
1.0,2500.0,2573.0,0.0,293.0,15.0
1.0,2580.0,2655.0,0.0,304.0,18.4
1.0,2661.0,2739.0,0.0,314.0,23.3
1.0,2748.0,2822.0,0.0,324.0,31.6
1.0,2834.0,2908.0,0.0,334.0,73.3
1.0,2919.0,2997.0,0.0,344.0,284.9
1.0,3009.0,3088.0,0.0,355.0,26.7
1.0,3102.0,3180.0,0.0,365.0,12.8
1.0,3192.0,3274.0,0.0,375.0,13.7
1.0,3282.0,3366.0,0.0,385.0,16.8
1.0,3374.0,3457.0,0.0,395.0,15.2
1.0,3468.0,3553.0,0.0,405.0,15.8
1.0,3566.0,3651.0,0.0,415.0,18.2
1.0,3666.0,3748.0,0.0,425.0,19.3
1.0,3764.0,3847.0,0.0,436.0,25.0
1.0,3860.0,3947.0,0.0,446.0,48.5
1.0,3960.0,4047.0,0.0,456.0,185.1
1.0,4061.0,4148.0,0.0,466.0,420.7
1.0,4162.0,4251.0,0.0,477.0,634.8
1.0,4267.0,4356.0,0.0,487.0,753.7
1.0,4373.0,4462.0,0.0,497.0,917.0
1.0,4479.0,4571.0,0.0,506.0,1014.9
1.0,4585.0,4680.0,0.0,517.0,919.0
1.0,4692.0,4789.0,0.0,527.0,732.5
1.0,4803.0,4900.0,0.0,537.0,526.9
1.0,4914.0,5011.0,0.0,547.0,410.6
1.0,5024.0,5123.0,0.0,557.0,254.8
1.0,5132.0,5236.0,0.0,568.0,140.8
1.0,5244.0,5350.0,0.0,578.0,65.4
1.0,5357.0,5466.0,0.0,588.0,22.6
1.0,5474.0,5583.0,0.0,598.0,11.6
1.0,5588.0,5700.0,0.0,608.0,822.1
1.0,5701.0,5818.0,0.0,618.0,12.8
1.0,5815.0,5935.0,0.0,628.0,844.0
1.0,5931.0,6054.0,0.0,638.0,800.8
1.0,6049.0,6173.0,0.0,649.0,598.6
1.0,6168.0,6294.0,0.0,659.0,441.8
1.0,6282.0,6416.0,0.0,669.0,271.0
1.0,6400.0,6537.0,0.0,679.0,171.9
1.0,6522.0,6660.0,0.0,690.0,93.5
1.0,6646.0,6784.0,0.0,700.0,33.4
1.0,6771.0,6908.0,0.0,710.0,12.2
1.0,6892.0,7031.0,0.0,719.0,10.1
1.0,7012.0,7155.0,0.0,730.0,12.4
1.0,7138.0,7281.0,0.0,740.0,12.7
1.0,7265.0,7408.0,0.0,750.0,12.1
1.0,7390.0,7537.0,0.0,760.0,15.1
1.0,7512.0,7666.0,0.0,770.0,17.1
1.0,7637.0,7793.0,0.0,781.0,20.0
1.0,7764.0,7923.0,0.0,791.0,32.5
0.0,4.0,4.0,0.0,800.0,7.8
1.0,1059.0,1179.0,0.0,1.0,17.9
1.0,1061.0,1181.0,0.0,7.0,20.5
1.0,1069.0,1187.0,0.0,13.0,21.5
1.0,1084.0,1194.0,0.0,19.0,1384.6
1.0,1116.0,1199.0,0.0,29.0,1162.5
1.0,1139.0,1216.0,0.0,40.0,924.3
1.0,1151.0,1243.0,0.0,50.0,548.5
1.0,1171.0,1262.0,0.0,60.0,291.6
1.0,1203.0,1287.0,0.0,70.0,132.7
1.0,1237.0,1323.0,0.0,81.0,27.6
1.0,1275.0,1356.0,0.0,90.0,17.5
1.0,1315.0,1398.0,0.0,100.0,17.1
1.0,1359.0,1441.0,0.0,110.0,17.4
1.0,1406.0,1488.0,0.0,120.0,18.9
1.0,1452.0,1537.0,0.0,131.0,18.9
1.0,1504.0,1587.0,0.0,141.0,808.4
1.0,1560.0,1640.0,0.0,151.0,529.3
1.0,1618.0,1699.0,0.0,161.0,323.3
1.0,1675.0,1759.0,0.0,172.0,188.5
1.0,1735.0,1818.0,0.0,182.0,78.2
1.0,1799.0,1878.0,0.0,192.0,24.8
1.0,1867.0,1942.0,0.0,201.0,14.5
1.0,1935.0,2006.0,0.0,212.0,14.7
1.0,2003.0,2075.0,0.0,222.0,12.9
1.0,2073.0,2147.0,0.0,232.0,16.9
1.0,2143.0,2219.0,0.0,242.0,17.8
1.0,2217.0,2294.0,0.0,253.0,17.7
1.0,2291.0,2371.0,0.0,263.0,21.0
1.0,2363.0,2449.0,0.0,273.0,30.7
1.0,2439.0,2526.0,0.0,283.0,63.3
1.0,2520.0,2605.0,0.0,294.0,254.5
1.0,2603.0,2688.0,0.0,303.0,563.4
1.0,2683.0,2771.0,0.0,313.0,676.4
1.0,2767.0,2854.0,0.0,323.0,907.2
1.0,2855.0,2939.0,0.0,333.0,1081.9
1.0,2940.0,3027.0,0.0,344.0,1099.7
1.0,3022.0,3113.0,0.0,354.0,902.8
1.0,3109.0,3200.0,0.0,364.0,727.4
1.0,3203.0,3291.0,0.0,374.0,628.1
1.0,3295.0,3387.0,0.0,385.0,23.6
1.0,3387.0,3482.0,0.0,395.0,45.3
1.0,3483.0,3577.0,0.0,405.0,150.6
1.0,3579.0,3672.0,0.0,414.0,398.1
1.0,3675.0,3767.0,0.0,425.0,635.5
1.0,3773.0,3864.0,0.0,435.0,766.1
1.0,3873.0,3963.0,0.0,445.0,937.0
1.0,3975.0,4063.0,0.0,455.0,1029.7
1.0,4083.0,4167.0,0.0,466.0,996.4
