encoder,seconds,current (A),charge (C)
2093.0,0.32900000000000001,0.016300000000000002,0.0053627000000000006
2170.0,0.33600000000000002,1.0647,0.35773920000000003
2406.0,0.35899999999999999,0.026800000000000001,0.0096211999999999999
2486.0,0.36699999999999999,0.35420000000000001,0.12999140000000001
2725.0,0.38900000000000001,0.063200000000000006,0.024584800000000004
2804.0,0.39600000000000002,0.018699999999999998,0.0074051999999999998
2884.0,0.40500000000000003,0.98460000000000003,0.39876300000000003
2964.0,0.41199999999999998,1.1309,0.46593079999999998
3044.0,0.41899999999999998,0.014199999999999999,0.005949799999999999
3127.0,0.42699999999999999,0.013800000000000002,0.0058926000000000004
3211.0,0.434,1.2239,0.53117259999999999
3299.0,0.442,0.9778,0.43218760000000001
3389.0,0.45000000000000001,0.0166,0.0074700000000000001
3479.0,0.45700000000000002,0.018699999999999998,0.0085458999999999986
3568.0,0.46500000000000002,0.52310000000000001,0.24324150000000003
3836.0,0.48799999999999999,0.15890000000000001,0.077543200000000007
3927.0,0.495,0.09459999999999999,0.046826999999999994
4204.0,0.51700000000000002,0.013800000000000002,0.0071346000000000014
4295.0,0.52400000000000002,0.013099999999999999,0.0068643999999999997
4571.0,0.54800000000000004,0.017000000000000001,0.0093160000000000014
4667.0,0.55500000000000005,0.015800000000000002,0.0087690000000000025
4961.0,0.57799999999999996,0.024,0.013871999999999999
5059.0,0.58499999999999996,0.038100000000000002,0.022288499999999999
5352.0,0.60699999999999998,0.47689999999999999,0.28947829999999997
5449.0,0.61599999999999999,0.023800000000000002,0.014660800000000002
5740.0,0.63800000000000001,1.2318,0.78588840000000004
5841.0,0.64500000000000002,0.013800000000000002,0.0089010000000000009
5943.0,0.65400000000000003,0.011900000000000001,0.0077826000000000006
6045.0,0.66100000000000003,0.95620000000000005,0.63204820000000006
6148.0,0.66800000000000004,0.84379999999999999,0.5636584
6456.0,0.69099999999999995,0.40139999999999998,0.27736739999999999
6554.0,0.69899999999999995,0.26589999999999997,0.18586409999999998
6841.0,0.72099999999999997,0.038100000000000002,0.027470100000000001
6937.0,0.72799999999999998,0.74229999999999996,0.54039439999999994
7449.0,0.76600000000000001,1.0163,0.77848580000000001
7552.0,0.77400000000000002,0.018100000000000002,0.014009400000000002
7868.0,0.79700000000000004,0.47439999999999999,0.37809680000000001
7973.0,0.80400000000000005,0.033700000000000001,0.027094800000000002
8076.0,0.81100000000000005,0.074700000000000003,0.060581700000000009
8179.0,0.81899999999999995,0.12290000000000001,0.1006551
8282.0,0.82699999999999996,0.39989999999999998,0.33071729999999999
8386.0,0.83399999999999996,0.59050000000000002,0.492477
8491.0,0.84199999999999997,0.011800000000000001,0.009935600000000001
8594.0,0.84899999999999998,0.0124,0.0105276
8699.0,0.85699999999999998,1.0880999999999998,0.93250169999999988
9022.0,0.88,0.012199999999999999,0.010735999999999999
9129.0,0.88700000000000001,0.83150000000000002,0.73754050000000004
9665.0,0.92500000000000004,0.14949999999999999,0.13828750000000001
9776.0,0.93200000000000005,0.2959,0.27577879999999999
10108.0,0.95499999999999996,0.85880000000000001,0.82015399999999994
10212.0,0.96299999999999997,0.96329999999999993,0.92765789999999992

