encoder,seconds,current (A),charge (C)
2035.0,0.39600000000000002,1.1109,0.43991640000000004
2226.0,0.41899999999999998,0.98080000000000001,0.41095519999999996
2289.0,0.42699999999999999,0.92359999999999998,0.39437719999999998
2603.0,0.46400000000000002,0.058500000000000003,0.027144000000000001
2663.0,0.47199999999999998,0.157,0.074104000000000003
2855.0,0.495,0.62709999999999999,0.31041449999999998
2921.0,0.502,0.0141,0.0070781999999999998
4753.0,0.70599999999999996,0.18340000000000001,0.1294804
4822.0,0.71299999999999997,0.1913,0.13639689999999999
4894.0,0.72099999999999997,0.3876,0.27945959999999997
4968.0,0.72799999999999998,0.027800000000000002,0.0202384
5043.0,0.73599999999999999,0.69679999999999997,0.51284479999999999
5117.0,0.74299999999999999,0.92010000000000003,0.68363430000000003
5190.0,0.751,0.0154,0.0115654
5265.0,0.75900000000000001,0.0141,0.0107019
5342.0,0.76600000000000001,0.99070000000000003,0.7588762
5420.0,0.77300000000000002,0.90429999999999999,0.69902390000000003
5655.0,0.79700000000000004,0.59670000000000001,0.47556990000000005
5735.0,0.80400000000000005,0.42769999999999997,0.34387079999999998
5977.0,0.82599999999999996,0.15559999999999999,0.12852559999999999
6057.0,0.83399999999999996,0.2031,0.16938539999999999
6135.0,0.84199999999999997,0.39139999999999997,0.32955879999999999
6213.0,0.84899999999999998,0.0247,0.020970300000000001
6289.0,0.85599999999999998,0.011599999999999999,0.0099295999999999985
6364.0,0.86399999999999999,0.80489999999999995,0.69543359999999999
6439.0,0.871,0.98499999999999999,0.857935
6515.0,0.88,0.0144,0.012671999999999999
6596.0,0.88700000000000001,0.014,0.012418
6857.0,0.90900000000000003,0.016300000000000002,0.014816700000000002
6950.0,0.91600000000000004,0.017500000000000002,0.016030000000000003
7206.0,0.93899999999999995,0.042999999999999997,0.040376999999999996
7287.0,0.94699999999999995,0.14709999999999998,0.13930369999999997
7695.0,0.98499999999999999,0.0132,0.013002
7783.0,0.99199999999999999,0.92279999999999995,0.91541759999999994
8043.0,1.0149999999999999,0.99320000000000008,1.0080979999999999
8131.0,1.022,0.7238,0.73972360000000004
8554.0,1.0600000000000001,0.046100000000000002,0.048866000000000007
8636.0,1.0680000000000001,0.13619999999999999,0.1454616
10059.0,1.196,0.072900000000000006,0.087188399999999999
10143.0,1.2030000000000001,0.037600000000000001,0.045232800000000004
10226.0,1.2110000000000001,0.60429999999999995,0.73180729999999994

