index,encoder1,encoder2,turn angle degrees,ms,mA
1.0,0.0,0.0,0.0,1.0,332.7
1.0,4.0,3.0,0.0,7.0,188.9
1.0,15.0,9.0,0.0,14.0,95.4
1.0,30.0,14.0,0.0,20.0,30.4
1.0,51.0,18.0,0.0,30.0,17.8
1.0,66.0,35.0,0.0,41.0,17.2
1.0,78.0,65.0,0.0,51.0,18.1
1.0,98.0,87.0,0.0,60.0,19.3
1.0,131.0,110.0,0.0,70.0,19.3
1.0,162.0,147.0,0.0,80.0,21.5
1.0,195.0,183.0,0.0,91.0,25.0
1.0,234.0,226.0,0.0,101.0,45.8
1.0,277.0,269.0,0.0,111.0,146.0
1.0,321.0,309.0,0.0,121.0,429.8
1.0,368.0,356.0,0.0,132.0,812.7
1.0,420.0,406.0,0.0,142.0,972.3
1.0,475.0,459.0,0.0,152.0,1201.2
1.0,528.0,516.0,0.0,162.0,15.3
1.0,585.0,579.0,0.0,172.0,15.9
1.0,644.0,641.0,0.0,182.0,16.6
1.0,708.0,704.0,0.0,192.0,15.2
1.0,771.0,769.0,0.0,202.0,21.6
1.0,835.0,837.0,0.0,213.0,33.1
1.0,903.0,906.0,0.0,223.0,86.5
1.0,973.0,976.0,0.0,233.0,311.0
1.0,1046.0,1045.0,0.0,243.0,553.2
1.0,1120.0,1118.0,0.0,254.0,748.3
1.0,1196.0,1197.0,0.0,264.0,1050.4
1.0,1276.0,1278.0,0.0,273.0,1124.8
1.0,1360.0,1361.0,0.0,283.0,1035.1
1.0,1444.0,1445.0,0.0,293.0,867.0
1.0,1524.0,1530.0,0.0,304.0,747.0
1.0,1604.0,1617.0,0.0,314.0,507.7
1.0,1690.0,1702.0,0.0,324.0,342.1
1.0,1776.0,1789.0,0.0,334.0,190.9
1.0,1866.0,1881.0,0.0,345.0,105.7
1.0,1960.0,1976.0,0.0,355.0,36.7
1.0,2056.0,2073.0,0.0,365.0,11.7
1.0,2152.0,2168.0,0.0,375.0,13.9
1.0,2244.0,2262.0,0.0,385.0,13.3
1.0,2337.0,2356.0,0.0,395.0,11.2
1.0,2431.0,2451.0,0.0,405.0,15.3
1.0,2528.0,2548.0,0.0,415.0,15.7
1.0,2632.0,2649.0,0.0,426.0,16.0
1.0,2735.0,2755.0,0.0,436.0,22.0
1.0,2836.0,2859.0,0.0,446.0,38.3
