encoder,seconds,current (A),charge (C)
2027.0,0.307,0.0332,0.010192400000000001
2109.0,0.314,0.067000000000000004,0.021038000000000001
2192.0,0.32200000000000001,0.16689999999999999,0.053741799999999999
2277.0,0.32900000000000001,0.07959999999999999,0.026188399999999997
2363.0,0.33600000000000002,0.57729999999999992,0.19397279999999997
2450.0,0.34499999999999997,0.017999999999999999,0.0062099999999999994
2537.0,0.35199999999999998,0.012800000000000001,0.0045056000000000002
2994.0,0.39000000000000001,1.0452000000000001,0.40762800000000005
3088.0,0.39700000000000002,0.94840000000000002,0.37651480000000004
3572.0,0.435,0.0458,0.019923
3672.0,0.443,0.1108,0.0490844
4182.0,0.47999999999999998,0.012999999999999999,0.0062399999999999999
4286.0,0.48799999999999999,1.1024,0.53797119999999998
4389.0,0.495,1.0911,0.54009449999999992
4494.0,0.503,0.0126,0.0063378000000000002
4601.0,0.51000000000000001,0.0143,0.007293
4708.0,0.51800000000000002,0.92689999999999995,0.48013420000000001
4815.0,0.52600000000000002,0.88870000000000005,0.46745620000000004
4923.0,0.53300000000000003,0.0166,0.0088478000000000011
5033.0,0.54000000000000004,0.0189,0.010206000000000002
5367.0,0.56399999999999995,0.072300000000000003,0.0407772
5479.0,0.57099999999999995,0.12840000000000001,0.073316400000000004
5820.0,0.59299999999999997,0.75060000000000004,0.4451058
5934.0,0.60099999999999998,0.010800000000000001,0.0064907999999999997
6282.0,0.623,1.2265999999999999,0.76417179999999996
6398.0,0.63100000000000001,0.010699999999999999,0.0067516999999999994
6750.0,0.65400000000000003,0.015300000000000001,0.010006200000000002
6869.0,0.66100000000000003,0.0154,0.010179400000000002
7231.0,0.68300000000000005,0.047100000000000003,0.032169300000000005
7355.0,0.69199999999999995,0.1166,0.080687199999999987
7477.0,0.69899999999999995,0.086499999999999994,0.060463499999999989
7598.0,0.70599999999999996,0.042000000000000003,0.029652000000000001
7722.0,0.71399999999999997,0.59439999999999993,0.42440159999999993
8094.0,0.73699999999999999,0.0114,0.0084018000000000009
8219.0,0.74399999999999999,1.0599000000000001,0.78856560000000009
8597.0,0.76600000000000001,0.82799999999999996,0.63424800000000003
8724.0,0.77500000000000002,0.70610000000000006,0.54722750000000009
9109.0,0.79700000000000004,0.37530000000000002,0.29911410000000005
9240.0,0.80400000000000005,0.2495,0.200598
9629.0,0.82699999999999996,0.059200000000000003,0.048958399999999999
10022.0,0.84899999999999998,0.010999999999999999,0.0093389999999999983
10155.0,0.85799999999999998,0.0132,0.0113256

