encoder,seconds,current (A),charge (C)
2042.0,0.307,1.0079,0.30942530000000001
2290.0,0.32900000000000001,0.0143,0.0047047
2376.0,0.33700000000000002,1.2127000000000001,0.40867990000000004
2641.0,0.35999999999999999,0.017999999999999999,0.0064799999999999996
2731.0,0.36699999999999999,0.58460000000000001,0.21454819999999999
2822.0,0.374,0.41649999999999998,0.15577099999999999
2913.0,0.38200000000000001,0.042599999999999999,0.016273200000000002
3005.0,0.39000000000000001,0.0964,0.037596000000000004
3287.0,0.41199999999999998,0.65879999999999994,0.27142559999999993
3382.0,0.41999999999999998,0.0123,0.0051659999999999996
3674.0,0.443,1.2470999999999999,0.55246529999999994
3774.0,0.45000000000000001,0.014,0.0063
4284.0,0.48799999999999999,0.019,0.009271999999999999
4388.0,0.495,0.37660000000000005,0.18641700000000003
4705.0,0.51800000000000002,0.32319999999999999,0.1674176
4814.0,0.52600000000000002,0.039700000000000006,0.020882200000000004
5359.0,0.56399999999999995,1.1313,0.63805319999999988
5471.0,0.57099999999999995,1.0369999999999999,0.59212699999999996
5582.0,0.57799999999999996,0.013599999999999999,0.0078607999999999994
5696.0,0.58599999999999997,0.015099999999999999,0.0088485999999999981
5808.0,0.59299999999999997,0.65679999999999994,0.38948239999999995
5921.0,0.60099999999999998,0.56910000000000005,0.34202910000000003
6036.0,0.60899999999999999,0.022600000000000002,0.0137634
6152.0,0.61599999999999999,0.032500000000000001,0.02002
6267.0,0.624,0.1928,0.1203072
6613.0,0.64700000000000002,0.030100000000000002,0.019474700000000001
6730.0,0.65400000000000003,0.0134,0.0087635999999999999
7085.0,0.67600000000000005,0.012,0.0081120000000000012
7206.0,0.68300000000000005,0.0126,0.0086058000000000003
7569.0,0.70699999999999996,0.0152,0.0107464
7691.0,0.71399999999999997,0.0152,0.010852799999999999
8312.0,0.752,0.1052,0.079110399999999997
8438.0,0.75900000000000001,0.3947,0.29957729999999999
8814.0,0.78200000000000003,0.011300000000000001,0.0088366000000000017
8943.0,0.79000000000000004,1.0022,0.79173800000000005
9072.0,0.79700000000000004,1.0107000000000002,0.80552790000000019
9199.0,0.80400000000000005,0.011800000000000001,0.0094872000000000012
9327.0,0.81200000000000006,0.012500000000000001,0.010150000000000001
9718.0,0.83499999999999996,0.016300000000000002,0.013610500000000001
9848.0,0.84199999999999997,0.4148,0.34926160000000001
10242.0,0.86499999999999999,0.1082,0.09359300000000001
10373.0,0.873,0.07690000000000001,0.067133700000000004
11036.0,0.91100000000000003,0.95520000000000005,0.87018720000000005
11171.0,0.91800000000000004,1.0121,0.92910780000000004
11579.0,0.93999999999999995,0.73499999999999999,0.69089999999999996
11716.0,0.94799999999999995,0.60370000000000001,0.57230760000000003
12400.0,0.98599999999999999,0.15419999999999998,0.15204119999999999
12537.0,0.99399999999999999,0.33700000000000002,0.334978
12676.0,1.0009999999999999,0.027300000000000001,0.027327299999999999
12815.0,1.008,0.60329999999999995,0.60812639999999996
12957.0,1.016,0.81910000000000005,0.8322056000000001
13098.0,1.0229999999999999,0.0111,0.011355299999999999
13238.0,1.0309999999999999,0.0109,0.011237899999999999
13662.0,1.0529999999999999,0.0129,0.013583699999999999
13803.0,1.0609999999999999,0.0132,0.014005199999999999
13946.0,1.0680000000000001,0.57720000000000005,0.61644960000000004
14091.0,1.077,0.44530000000000003,0.47958810000000002
14524.0,1.099,0.14630000000000001,0.1607837
14669.0,1.1060000000000001,0.20280000000000001,0.22429680000000002
15102.0,1.129,0.010699999999999999,0.012080299999999999
15246.0,1.137,0.83720000000000006,0.95189640000000009
15391.0,1.1439999999999999,0.8518,0.97445919999999997
15535.0,1.151,0.011699999999999999,0.013466699999999998
15969.0,1.1739999999999999,0.82989999999999997,0.97430259999999991
16119.0,1.1819999999999999,0.013699999999999999,0.016193399999999997
16563.0,1.2050000000000001,0.023399999999999997,0.028197
16711.0,1.212,0.0402,0.048722399999999999
16860.0,1.22,0.1346,0.164212
17008.0,1.2270000000000001,0.069199999999999998,0.084908400000000009
17157.0,1.234,0.40160000000000001,0.49557440000000003
17602.0,1.2569999999999999,0.010500000000000001,0.0131985
17752.0,1.2649999999999999,0.87379999999999991,1.1053569999999997
18206.0,1.288,0.011699999999999999,0.015069599999999999
18356.0,1.2949999999999999,0.68010000000000004,0.88072950000000005
18803.0,1.3169999999999999,0.35749999999999998,0.47082749999999995
18954.0,1.3260000000000001,0.25190000000000001,0.33401940000000002
19718.0,1.363,0.60709999999999997,0.82747729999999997
19870.0,1.371,0.68429999999999991,0.93817529999999982
20336.0,1.393,0.98329999999999995,1.3697368999999999
20487.0,1.3999999999999999,0.0111,0.01554
20642.0,1.4079999999999999,0.012199999999999999,0.017177599999999998
20797.0,1.4159999999999999,0.0129,0.018266399999999999
20952.0,1.4239999999999999,0.5302,0.75500479999999992
21105.0,1.431,0.016,0.022896
21262.0,1.4390000000000001,0.021100000000000001,0.030362900000000002
21417.0,1.446,0.034799999999999998,0.050320799999999992
21574.0,1.454,0.13569999999999999,0.19730779999999998
22045.0,1.4770000000000001,0.52400000000000002,0.77394800000000008
22200.0,1.484,0.0091999999999999998,0.0136528
22986.0,1.522,0.0115,0.017503000000000001
23145.0,1.53,0.76329999999999998,1.1678489999999999
23949.0,1.5680000000000001,0.18359999999999999,0.2878848
24109.0,1.5760000000000001,0.1072,0.16894720000000002
24581.0,1.599,0.012500000000000001,0.019987500000000002
24740.0,1.6060000000000001,0.0111,0.017826600000000001
24902.0,1.6140000000000001,0.0103,0.016624200000000002
25390.0,1.637,0.011300000000000001,0.018498100000000003
25557.0,1.645,0.012,0.019740000000000001
26055.0,1.669,0.39910000000000001,0.66609790000000002
26217.0,1.6759999999999999,0.27479999999999999,0.46056479999999994
26716.0,1.6990000000000001,0.255,0.43324500000000005
26879.0,1.7070000000000001,0.4294,0.73298580000000002
27700.0,1.746,0.91500000000000004,1.5975900000000001
27859.0,1.754,0.0089999999999999993,0.015785999999999998
28029.0,1.762,0.012,0.021144
28195.0,1.7689999999999999,0.012199999999999999,0.021581799999999998
28364.0,1.7769999999999999,0.013800000000000002,0.024522600000000002
28532.0,1.7849999999999999,0.015800000000000002,0.028203000000000002
28701.0,1.792,0.31080000000000002,0.55695360000000005
29197.0,1.8160000000000001,0.23599999999999999,0.42857600000000001
29362.0,1.8240000000000001,0.38269999999999998,0.69804480000000002
29859.0,1.847,0.011300000000000001,0.0208711
30028.0,1.855,0.0106,0.019663
30527.0,1.8779999999999999,0.72789999999999999,1.3669962
30691.0,1.8859999999999999,0.0123,0.023197799999999998
30856.0,1.8939999999999999,0.0129,0.024432599999999999
31023.0,1.901,0.015699999999999999,0.029845699999999999
31191.0,1.909,0.34749999999999998,0.66337749999999995
31354.0,1.917,0.23499999999999999,0.45049499999999998
31519.0,1.925,0.14580000000000001,0.28066500000000005
32017.0,1.9470000000000001,0.019300000000000001,0.037577100000000002
32189.0,1.9550000000000001,0.0103,0.020136500000000002
33027.0,1.994,0.73960000000000004,1.4747624000000001
33192.0,2.0019999999999998,0.014,0.028027999999999997
33703.0,2.0259999999999998,0.018499999999999999,0.037480999999999993
33875.0,2.0329999999999999,0.26619999999999999,0.54118460000000002
34043.0,2.0409999999999999,0.15609999999999999,0.31860009999999994
