encoder,seconds,current (A),charge (C)
2149.0,0.315,0.021899999999999999,0.0068985000000000001
2234.0,0.32200000000000001,0.025499999999999998,0.0082109999999999995
2498.0,0.34399999999999997,0.10829999999999999,0.037255199999999995
2590.0,0.35299999999999998,0.31680000000000003,0.1118304
3041.0,0.38900000000000001,0.011800000000000001,0.0045902000000000009
3136.0,0.39800000000000002,0.0143,0.0056914000000000001
3233.0,0.40500000000000003,1.2349000000000001,0.50013450000000004
3333.0,0.41299999999999998,1.0238,0.42282940000000002
3433.0,0.41999999999999998,0.0166,0.0069719999999999999
3532.0,0.42699999999999999,0.77290000000000003,0.3300283
3631.0,0.435,0.58129999999999993,0.25286549999999997
3920.0,0.45800000000000002,0.20649999999999999,0.094576999999999994
4021.0,0.46500000000000002,0.10590000000000001,0.049243500000000009
4569.0,0.503,1.0483,0.52729490000000001
4676.0,0.51000000000000001,1.1459999999999999,0.58445999999999998
4781.0,0.51800000000000002,0.014199999999999999,0.0073555999999999995
4887.0,0.52600000000000002,1.0172000000000001,0.53504720000000006
5214.0,0.54800000000000004,0.0223,0.012220400000000001
5328.0,0.55600000000000005,0.4662,0.25920720000000003
5667.0,0.57899999999999996,0.2036,0.1178844
5776.0,0.58599999999999997,0.068599999999999994,0.040199599999999995
5883.0,0.59299999999999997,0.029899999999999999,0.017730699999999999
5991.0,0.60099999999999998,0.72470000000000001,0.43554470000000001
6098.0,0.60899999999999999,0.87890000000000001,0.53525009999999995
6206.0,0.61599999999999999,0.011300000000000001,0.0069608000000000005
6318.0,0.624,0.012800000000000001,0.0079871999999999999
6434.0,0.63100000000000001,1.0928,0.68955679999999997
6554.0,0.63900000000000001,0.96529999999999994,0.61682669999999995
6676.0,0.64600000000000002,0.014800000000000001,0.0095608000000000012
6797.0,0.65400000000000003,0.016800000000000002,0.010987200000000003
6920.0,0.66200000000000003,0.55420000000000003,0.36688040000000005
7041.0,0.66900000000000004,0.026100000000000002,0.017460900000000001
7156.0,0.67600000000000005,0.040500000000000001,0.027378000000000003
7271.0,0.68400000000000005,0.2397,0.16395480000000001
7627.0,0.70699999999999996,0.54370000000000007,0.38439590000000001
7751.0,0.71399999999999997,0.015800000000000002,0.0112812
8367.0,0.752,1.0644,0.80042880000000005
8483.0,0.75900000000000001,0.96199999999999997,0.73015799999999997
8850.0,0.78300000000000003,0.48269999999999996,0.37795409999999996
8978.0,0.79000000000000004,0.32819999999999999,0.25927800000000001
9108.0,0.79700000000000004,0.047500000000000001,0.037857500000000002
9238.0,0.80500000000000005,0.109,0.087745000000000004
9367.0,0.81200000000000006,0.098699999999999996,0.080144400000000005
9496.0,0.81899999999999995,0.0448,0.0366912
9622.0,0.82799999999999996,0.57589999999999997,0.47684519999999997
9750.0,0.83499999999999996,0.76100000000000001,0.63543499999999997
9878.0,0.84199999999999997,0.0104,0.0087567999999999986
10265.0,0.86599999999999999,0.012999999999999999,0.011257999999999999

