index,encoder1,encoder2,turn angle degrees,ms,mA
1.0,0.0,0.0,0.0,1.0,39.2
1.0,2.0,2.0,0.0,7.0,1185.0
1.0,11.0,12.0,0.0,14.0,1397.3
1.0,22.0,21.0,0.0,20.0,1642.9
1.0,32.0,30.0,0.0,31.0,1860.2
1.0,43.0,47.0,0.0,41.0,1537.9
1.0,70.0,65.0,0.0,51.0,1363.8
1.0,95.0,86.0,0.0,61.0,1209.8
1.0,123.0,116.0,0.0,72.0,830.7
1.0,161.0,150.0,0.0,82.0,518.0
1.0,199.0,187.0,0.0,91.0,324.6
1.0,238.0,235.0,0.0,101.0,154.4
1.0,281.0,283.0,0.0,112.0,47.6
1.0,325.0,329.0,0.0,122.0,964.0
1.0,375.0,381.0,0.0,132.0,1087.8
1.0,427.0,433.0,0.0,142.0,1236.7
1.0,483.0,488.0,0.0,152.0,1210.2
1.0,542.0,547.0,0.0,163.0,1029.2
1.0,600.0,606.0,0.0,173.0,845.9
1.0,661.0,668.0,0.0,183.0,550.6
1.0,723.0,732.0,0.0,193.0,393.8
1.0,790.0,797.0,0.0,203.0,229.0
1.0,857.0,867.0,0.0,213.0,114.0
1.0,925.0,939.0,0.0,223.0,39.9
1.0,997.0,1013.0,0.0,233.0,16.1
1.0,1071.0,1089.0,0.0,244.0,13.3
1.0,1147.0,1165.0,0.0,254.0,14.3
1.0,1223.0,1242.0,0.0,264.0,16.3
1.0,1301.0,1320.0,0.0,274.0,15.6
1.0,1383.0,1402.0,0.0,285.0,16.4
1.0,1465.0,1485.0,0.0,295.0,18.9
1.0,1551.0,1569.0,0.0,304.0,24.3
1.0,1637.0,1657.0,0.0,314.0,42.2
1.0,1724.0,1744.0,0.0,325.0,166.1
1.0,1813.0,1832.0,0.0,335.0,388.4
1.0,1899.0,1921.0,0.0,345.0,638.4
1.0,1989.0,2014.0,0.0,355.0,834.1
1.0,2082.0,2106.0,0.0,365.0,933.7
1.0,2175.0,2201.0,0.0,376.0,1054.6
1.0,2270.0,2298.0,0.0,386.0,920.0
1.0,2367.0,2397.0,0.0,396.0,14.9
1.0,2465.0,2493.0,0.0,406.0,17.7
1.0,2563.0,2590.0,0.0,416.0,20.8
1.0,2661.0,2692.0,0.0,426.0,31.9
1.0,2759.0,2793.0,0.0,436.0,102.8
1.0,2861.0,2894.0,0.0,446.0,352.9
1.0,2964.0,2998.0,0.0,457.0,553.2
1.0,3068.0,3103.0,0.0,467.0,736.8
1.0,3173.0,3209.0,0.0,477.0,825.9
1.0,3278.0,3316.0,0.0,487.0,949.0
1.0,3385.0,3424.0,0.0,498.0,964.1
1.0,3496.0,3531.0,0.0,508.0,774.9
1.0,3609.0,3641.0,0.0,517.0,549.7
1.0,3720.0,3751.0,0.0,527.0,457.9
1.0,3831.0,3863.0,0.0,537.0,276.4
1.0,3942.0,3976.0,0.0,548.0,154.9
1.0,4057.0,4090.0,0.0,558.0,74.4
1.0,4171.0,4206.0,0.0,568.0,27.4
1.0,4286.0,4325.0,0.0,578.0,11.3
1.0,4401.0,4445.0,0.0,589.0,11.7
1.0,4517.0,4565.0,0.0,599.0,12.2
1.0,4635.0,4685.0,0.0,609.0,12.5
1.0,4754.0,4805.0,0.0,619.0,13.8
1.0,4875.0,4925.0,0.0,629.0,15.8
1.0,4992.0,5046.0,0.0,639.0,15.3
1.0,5111.0,5170.0,0.0,649.0,293.4
1.0,5235.0,5294.0,0.0,659.0,183.3
1.0,5359.0,5418.0,0.0,670.0,91.0
1.0,5485.0,5545.0,0.0,680.0,31.5
1.0,5609.0,5672.0,0.0,690.0,11.7
1.0,5733.0,5798.0,0.0,700.0,11.0
1.0,5860.0,5926.0,0.0,711.0,8.6
1.0,5991.0,6055.0,0.0,721.0,12.1
1.0,6122.0,6185.0,0.0,730.0,14.0
1.0,6249.0,6317.0,0.0,740.0,13.3
1.0,6378.0,6448.0,0.0,750.0,16.1
1.0,6511.0,6578.0,0.0,761.0,22.4
1.0,6647.0,6709.0,0.0,771.0,36.6
1.0,6782.0,6843.0,0.0,781.0,132.9
1.0,6914.0,6976.0,0.0,791.0,360.1
1.0,7047.0,7109.0,0.0,802.0,571.2
1.0,7183.0,7246.0,0.0,812.0,775.0
1.0,7317.0,7381.0,0.0,822.0,946.8
1.0,7450.0,7518.0,0.0,832.0,1048.9
1.0,7583.0,7655.0,0.0,842.0,919.2
1.0,7719.0,7789.0,0.0,852.0,762.5
1.0,7857.0,7926.0,0.0,862.0,563.7
1.0,7991.0,8065.0,0.0,872.0,374.5
1.0,8125.0,8205.0,0.0,883.0,243.3
1.0,8261.0,8343.0,0.0,893.0,134.5
1.0,8401.0,8482.0,0.0,903.0,58.8
1.0,8543.0,8623.0,0.0,913.0,447.0
1.0,8683.0,8765.0,0.0,924.0,603.1
1.0,8821.0,8906.0,0.0,934.0,736.9
1.0,8963.0,9045.0,0.0,943.0,868.4
1.0,9109.0,9188.0,0.0,953.0,820.7
1.0,9253.0,9333.0,0.0,963.0,624.4
1.0,9394.0,9479.0,0.0,974.0,519.5
1.0,9537.0,9624.0,0.0,984.0,374.4
1.0,9683.0,9767.0,0.0,994.0,242.9
1.0,9827.0,9912.0,0.0,1004.0,151.4
1.0,9968.0,10058.0,0.0,1015.0,75.1
1.0,10111.0,10205.0,0.0,1025.0,366.5
1.0,10256.0,10353.0,0.0,1035.0,589.6
1.0,10402.0,10501.0,0.0,1045.0,13.2
1.0,10546.0,10650.0,0.0,1055.0,11.1
1.0,10690.0,10797.0,0.0,1065.0,11.7
1.0,10835.0,10942.0,0.0,1075.0,12.7
1.0,10979.0,11089.0,0.0,1085.0,13.6
