index,encoder1,encoder2,turn angle degrees,ms,mA
1.0,0.0,0.0,0.0,1.0,1078.0
1.0,2.0,2.0,0.0,8.0,28.6
1.0,12.0,12.0,0.0,14.0,36.7
1.0,28.0,26.0,0.0,20.0,54.6
1.0,60.0,52.0,0.0,31.0,218.9
1.0,80.0,70.0,0.0,41.0,602.2
1.0,91.0,82.0,0.0,51.0,998.5
1.0,118.0,104.0,0.0,61.0,1238.8
1.0,149.0,136.0,0.0,72.0,1459.9
1.0,182.0,163.0,0.0,82.0,1423.2
1.0,220.0,200.0,0.0,91.0,1430.2
1.0,259.0,244.0,0.0,101.0,1176.2
1.0,301.0,288.0,0.0,112.0,992.4
1.0,344.0,333.0,0.0,122.0,680.9
1.0,384.0,379.0,0.0,132.0,444.4
1.0,431.0,428.0,0.0,142.0,231.1
1.0,483.0,482.0,0.0,153.0,114.5
1.0,537.0,536.0,0.0,163.0,698.6
1.0,596.0,593.0,0.0,173.0,881.3
1.0,654.0,656.0,0.0,183.0,1030.4
1.0,716.0,720.0,0.0,193.0,1124.2
1.0,779.0,784.0,0.0,204.0,1133.3
1.0,844.0,848.0,0.0,213.0,936.5
1.0,909.0,914.0,0.0,223.0,733.6
1.0,978.0,984.0,0.0,233.0,502.8
1.0,1048.0,1056.0,0.0,244.0,353.7
1.0,1120.0,1131.0,0.0,254.0,203.3
1.0,1196.0,1204.0,0.0,264.0,103.3
1.0,1270.0,1280.0,0.0,274.0,35.2
1.0,1348.0,1361.0,0.0,285.0,13.0
1.0,1429.0,1444.0,0.0,295.0,13.2
1.0,1512.0,1526.0,0.0,305.0,13.8
1.0,1592.0,1610.0,0.0,314.0,14.7
1.0,1673.0,1697.0,0.0,325.0,17.7
1.0,1760.0,1784.0,0.0,335.0,16.4
1.0,1848.0,1873.0,0.0,345.0,18.7
1.0,1938.0,1967.0,0.0,355.0,25.1
1.0,2029.0,2061.0,0.0,365.0,41.2
1.0,2124.0,2153.0,0.0,376.0,159.3
1.0,2216.0,2247.0,0.0,386.0,405.2
1.0,2307.0,2343.0,0.0,396.0,570.2
1.0,2403.0,2437.0,0.0,406.0,791.3
1.0,2500.0,2535.0,0.0,417.0,1001.8
1.0,2599.0,2638.0,0.0,426.0,1043.0
1.0,2700.0,2741.0,0.0,436.0,937.9
1.0,2800.0,2840.0,0.0,446.0,744.7
1.0,2899.0,2942.0,0.0,457.0,17.2
1.0,3002.0,3044.0,0.0,467.0,20.8
1.0,3106.0,3148.0,0.0,477.0,31.7
1.0,3213.0,3256.0,0.0,487.0,100.5
