index,encoder1,encoder2,turn angle degrees,ms,mA
1.0,0.0,0.0,0.0,1.0,1245.6
1.0,2.0,2.0,0.0,8.0,38.5
1.0,14.0,14.0,0.0,14.0,60.2
1.0,32.0,34.0,0.0,21.0,578.1
1.0,58.0,62.0,0.0,31.0,437.2
1.0,80.0,87.0,0.0,41.0,949.6
1.0,100.0,116.0,0.0,51.0,1252.4
1.0,132.0,146.0,0.0,61.0,1721.8
1.0,168.0,180.0,0.0,72.0,1764.0
1.0,214.0,228.0,0.0,82.0,1933.6
1.0,267.0,278.0,0.0,92.0,1735.4
1.0,324.0,333.0,0.0,101.0,1265.5
1.0,384.0,394.0,0.0,112.0,1028.7
1.0,448.0,454.0,0.0,122.0,31.9
1.0,514.0,516.0,0.0,132.0,65.2
1.0,584.0,585.0,0.0,142.0,257.6
1.0,658.0,658.0,0.0,153.0,632.6
1.0,732.0,736.0,0.0,163.0,990.8
1.0,812.0,817.0,0.0,173.0,1075.8
1.0,896.0,900.0,0.0,183.0,1279.7
1.0,980.0,987.0,0.0,193.0,1427.6
1.0,1068.0,1074.0,0.0,204.0,1393.9
1.0,1160.0,1161.0,0.0,213.0,972.7
1.0,1252.0,1253.0,0.0,223.0,811.0
1.0,1347.0,1349.0,0.0,233.0,564.1
1.0,1446.0,1449.0,0.0,244.0,349.7
1.0,1550.0,1553.0,0.0,254.0,178.8
1.0,1652.0,1657.0,0.0,264.0,86.9
1.0,1758.0,1764.0,0.0,274.0,22.5
1.0,1866.0,1873.0,0.0,285.0,12.9
1.0,1974.0,1984.0,0.0,295.0,16.7
1.0,2083.0,2095.0,0.0,305.0,14.4
1.0,2196.0,2208.0,0.0,315.0,15.5
1.0,2312.0,2325.0,0.0,325.0,17.2
1.0,2434.0,2446.0,0.0,335.0,17.7
1.0,2554.0,2567.0,0.0,345.0,22.1
1.0,2672.0,2689.0,0.0,355.0,33.8
1.0,2797.0,2812.0,0.0,365.0,208.8
1.0,2923.0,2937.0,0.0,376.0,91.8
1.0,3052.0,3068.0,0.0,386.0,28.4
1.0,3183.0,3199.0,0.0,396.0,13.1
1.0,3312.0,3328.0,0.0,406.0,12.9
1.0,3444.0,3460.0,0.0,417.0,12.3
1.0,3581.0,3598.0,0.0,427.0,14.0
1.0,3720.0,3736.0,0.0,436.0,15.4
1.0,3856.0,3875.0,0.0,446.0,16.5
1.0,3992.0,4013.0,0.0,457.0,18.4
1.0,4133.0,4152.0,0.0,467.0,28.2
1.0,4277.0,4296.0,0.0,477.0,61.7
1.0,4421.0,4440.0,0.0,487.0,251.7
1.0,4564.0,4584.0,0.0,498.0,517.0
1.0,4708.0,4731.0,0.0,508.0,762.8
1.0,4860.0,4880.0,0.0,518.0,919.9
1.0,5010.0,5030.0,0.0,528.0,1148.3
1.0,5160.0,5178.0,0.0,538.0,1179.1
1.0,5312.0,5328.0,0.0,548.0,982.7
1.0,5466.0,5480.0,0.0,558.0,781.6
1.0,5622.0,5633.0,0.0,568.0,624.3
1.0,5776.0,5785.0,0.0,578.0,428.2
1.0,5928.0,5940.0,0.0,589.0,46.9
1.0,6087.0,6099.0,0.0,599.0,186.9
1.0,6245.0,6258.0,0.0,609.0,417.6
1.0,6402.0,6417.0,0.0,619.0,643.5
1.0,6562.0,6577.0,0.0,630.0,878.5
1.0,6728.0,6742.0,0.0,640.0,1018.2
1.0,6892.0,6905.0,0.0,649.0,1187.1
1.0,7054.0,7068.0,0.0,659.0,1005.6
1.0,7219.0,7235.0,0.0,670.0,815.9
1.0,7388.0,7403.0,0.0,680.0,604.0
1.0,7556.0,7572.0,0.0,690.0,463.8
1.0,7724.0,7743.0,0.0,700.0,268.1
1.0,7895.0,7916.0,0.0,711.0,156.4
1.0,8067.0,8090.0,0.0,721.0,69.4
1.0,8236.0,8261.0,0.0,731.0,22.1
1.0,8409.0,8435.0,0.0,741.0,11.2
1.0,8585.0,8608.0,0.0,752.0,11.5
1.0,8761.0,8783.0,0.0,761.0,11.8
1.0,8935.0,8959.0,0.0,771.0,12.6
1.0,9112.0,9135.0,0.0,781.0,13.5
1.0,9293.0,9313.0,0.0,791.0,16.8
1.0,9474.0,9492.0,0.0,802.0,483.5
1.0,9656.0,9672.0,0.0,812.0,301.0
1.0,9840.0,9853.0,0.0,822.0,173.6
1.0,10020.0,10035.0,0.0,832.0,254.8
1.0,10203.0,10216.0,0.0,843.0,467.3
1.0,10387.0,10400.0,0.0,853.0,723.5
1.0,10568.0,10583.0,0.0,862.0,894.8
1.0,10751.0,10768.0,0.0,872.0,984.5
1.0,10935.0,10954.0,0.0,883.0,11.3
1.0,11118.0,11142.0,0.0,893.0,14.3
1.0,11304.0,11332.0,0.0,903.0,14.3
1.0,11492.0,11523.0,0.0,913.0,14.8
1.0,11686.0,11718.0,0.0,924.0,24.4
1.0,11876.0,11911.0,0.0,934.0,48.2
1.0,12069.0,12103.0,0.0,944.0,183.2
1.0,12264.0,12296.0,0.0,954.0,412.8
1.0,12460.0,12489.0,0.0,965.0,639.6
1.0,12656.0,12683.0,0.0,974.0,886.0
1.0,12851.0,12879.0,0.0,984.0,915.9
1.0,13044.0,13073.0,0.0,994.0,996.4
1.0,13240.0,13266.0,0.0,1004.0,824.2
1.0,13433.0,13461.0,0.0,1015.0,678.2
1.0,13628.0,13659.0,0.0,1025.0,541.6
1.0,13824.0,13856.0,0.0,1035.0,381.2
1.0,14019.0,14055.0,0.0,1045.0,253.4
1.0,14214.0,14254.0,0.0,1056.0,137.9
1.0,14412.0,14455.0,0.0,1066.0,60.3
1.0,14612.0,14656.0,0.0,1076.0,18.1
1.0,14810.0,14856.0,0.0,1085.0,10.5
1.0,15009.0,15052.0,0.0,1096.0,11.1
1.0,15208.0,15252.0,0.0,1106.0,13.8
1.0,15410.0,15453.0,0.0,1116.0,12.0
1.0,15614.0,15656.0,0.0,1126.0,11.6
1.0,15816.0,15860.0,0.0,1137.0,15.0
1.0,16018.0,16063.0,0.0,1147.0,18.0
1.0,16221.0,16264.0,0.0,1157.0,26.1
1.0,16424.0,16468.0,0.0,1167.0,69.3
1.0,16627.0,16672.0,0.0,1178.0,267.9
1.0,16832.0,16878.0,0.0,1187.0,22.0
1.0,17036.0,17084.0,0.0,1197.0,8.6
1.0,17242.0,17288.0,0.0,1207.0,11.1
1.0,17450.0,17493.0,0.0,1217.0,11.3
1.0,17658.0,17699.0,0.0,1228.0,10.3
1.0,17864.0,17904.0,0.0,1238.0,12.5
1.0,18068.0,18107.0,0.0,1248.0,13.9
1.0,18272.0,18310.0,0.0,1258.0,16.2
1.0,18479.0,18515.0,0.0,1269.0,25.3
1.0,18688.0,18722.0,0.0,1279.0,54.1
1.0,18896.0,18930.0,0.0,1288.0,205.5
1.0,19102.0,19139.0,0.0,1298.0,412.1
1.0,19308.0,19346.0,0.0,1309.0,631.4
1.0,19516.0,19554.0,0.0,1319.0,759.2
1.0,19726.0,19763.0,0.0,1329.0,914.9
1.0,19934.0,19973.0,0.0,1339.0,959.6
1.0,20142.0,20184.0,0.0,1350.0,823.2
1.0,20352.0,20395.0,0.0,1360.0,690.1
1.0,20562.0,20605.0,0.0,1370.0,479.3
1.0,20774.0,20815.0,0.0,1380.0,332.3
1.0,20983.0,21023.0,0.0,1391.0,198.5
1.0,21194.0,21231.0,0.0,1400.0,108.1
1.0,21406.0,21440.0,0.0,1410.0,46.8
1.0,21620.0,21651.0,0.0,1420.0,15.0
1.0,21836.0,21864.0,0.0,1430.0,10.6
1.0,22051.0,22078.0,0.0,1441.0,8.2
1.0,22264.0,22290.0,0.0,1451.0,11.0
1.0,22479.0,22502.0,0.0,1461.0,11.5
1.0,22692.0,22715.0,0.0,1471.0,665.9
1.0,22904.0,22927.0,0.0,1482.0,14.5
1.0,23112.0,23139.0,0.0,1492.0,18.6
1.0,23322.0,23351.0,0.0,1501.0,228.6
1.0,23534.0,23564.0,0.0,1511.0,127.7
1.0,23749.0,23780.0,0.0,1522.0,56.3
1.0,23966.0,23998.0,0.0,1532.0,19.7
1.0,24184.0,24218.0,0.0,1542.0,10.3
1.0,2150.0,2527.0,0.0,1.0,21.0
1.0,2153.0,2530.0,0.0,6.0,26.3
1.0,2163.0,2538.0,0.0,13.0,29.5
1.0,2178.0,2545.0,0.0,20.0,1062.2
1.0,2201.0,2553.0,0.0,30.0,624.0
1.0,2221.0,2577.0,0.0,40.0,361.1
1.0,2243.0,2606.0,0.0,50.0,140.0
1.0,2278.0,2628.0,0.0,61.0,17.0
1.0,2318.0,2662.0,0.0,70.0,14.8
1.0,2362.0,2706.0,0.0,80.0,17.4
1.0,2410.0,2757.0,0.0,90.0,17.7
1.0,2460.0,2809.0,0.0,101.0,17.0
1.0,2517.0,2867.0,0.0,111.0,20.0
1.0,2574.0,2927.0,0.0,121.0,26.0
1.0,2633.0,2987.0,0.0,131.0,33.2
1.0,2700.0,3055.0,0.0,142.0,69.0
1.0,2772.0,3127.0,0.0,152.0,202.1
1.0,2848.0,3200.0,0.0,162.0,59.6
1.0,2928.0,3275.0,0.0,172.0,17.7
1.0,3010.0,3355.0,0.0,182.0,15.1
1.0,3094.0,3437.0,0.0,192.0,18.0
1.0,3181.0,3520.0,0.0,202.0,16.2
1.0,3269.0,3607.0,0.0,212.0,16.1
1.0,3360.0,3700.0,0.0,222.0,18.8
1.0,3453.0,3796.0,0.0,233.0,20.2
1.0,3548.0,3893.0,0.0,243.0,26.8
1.0,3647.0,3996.0,0.0,253.0,47.9
1.0,3750.0,4099.0,0.0,263.0,176.7
1.0,3853.0,4202.0,0.0,274.0,462.2
1.0,3958.0,4308.0,0.0,284.0,774.9
1.0,4067.0,4417.0,0.0,294.0,1036.4
1.0,4177.0,4529.0,0.0,303.0,1121.2
1.0,4290.0,4641.0,0.0,314.0,1332.9
1.0,4406.0,4755.0,0.0,324.0,1273.0
1.0,4522.0,4873.0,0.0,334.0,927.1
1.0,4642.0,4992.0,0.0,344.0,17.7
1.0,4764.0,5111.0,0.0,355.0,23.2
1.0,4886.0,5233.0,0.0,365.0,40.1
1.0,5012.0,5358.0,0.0,375.0,119.6
1.0,5136.0,5481.0,0.0,385.0,426.1
1.0,5266.0,5610.0,0.0,395.0,686.0
1.0,5398.0,5740.0,0.0,405.0,946.7
1.0,5531.0,5872.0,0.0,415.0,1127.1
1.0,5666.0,6006.0,0.0,425.0,1243.9
1.0,5804.0,6141.0,0.0,435.0,1185.2
1.0,5942.0,6277.0,0.0,446.0,969.6
1.0,6082.0,6415.0,0.0,456.0,755.4
1.0,6223.0,6553.0,0.0,466.0,574.3
