index,encoder1,encoder2,turn angle degrees,ms,mA
1.0,0.0,0.0,0.0,2.0,1132.8
1.0,2.0,1.0,0.0,8.0,1088.7
1.0,8.0,9.0,0.0,15.0,31.6
1.0,15.0,24.0,0.0,21.0,46.2
1.0,25.0,56.0,0.0,31.0,140.9
1.0,42.0,78.0,0.0,41.0,517.3
1.0,64.0,92.0,0.0,52.0,792.3
1.0,82.0,117.0,0.0,62.0,1202.3
1.0,106.0,151.0,0.0,72.0,1307.8
1.0,139.0,185.0,0.0,82.0,1641.3
1.0,174.0,221.0,0.0,92.0,1348.4
1.0,218.0,264.0,0.0,102.0,1314.8
1.0,262.0,308.0,0.0,112.0,983.4
1.0,308.0,350.0,0.0,122.0,697.0
1.0,356.0,394.0,0.0,133.0,481.6
1.0,405.0,445.0,0.0,143.0,309.6
1.0,458.0,496.0,0.0,153.0,134.3
1.0,512.0,550.0,0.0,163.0,46.0
1.0,567.0,609.0,0.0,174.0,16.8
1.0,624.0,668.0,0.0,184.0,14.9
1.0,683.0,725.0,0.0,194.0,14.9
1.0,743.0,785.0,0.0,203.0,17.4
1.0,806.0,847.0,0.0,213.0,17.2
1.0,874.0,914.0,0.0,224.0,17.4
1.0,944.0,983.0,0.0,234.0,19.8
1.0,1014.0,1050.0,0.0,244.0,24.9
1.0,1084.0,1121.0,0.0,254.0,47.6
1.0,1154.0,1197.0,0.0,265.0,196.6
1.0,1226.0,1273.0,0.0,275.0,489.5
1.0,1301.0,1348.0,0.0,285.0,657.5
1.0,1378.0,1424.0,0.0,295.0,821.0
1.0,1458.0,1504.0,0.0,306.0,14.1
1.0,1540.0,1588.0,0.0,315.0,14.6
1.0,1624.0,1670.0,0.0,325.0,15.7
1.0,1711.0,1751.0,0.0,335.0,14.8
1.0,1798.0,1837.0,0.0,346.0,17.9
1.0,1883.0,1925.0,0.0,356.0,22.0
1.0,1973.0,2011.0,0.0,366.0,33.1
1.0,2064.0,2100.0,0.0,376.0,113.7
1.0,2156.0,2192.0,0.0,387.0,406.6
1.0,2250.0,2285.0,0.0,397.0,582.0
1.0,2345.0,2380.0,0.0,407.0,780.5
1.0,2438.0,2478.0,0.0,416.0,945.0
1.0,2533.0,2576.0,0.0,426.0,1038.2
1.0,2632.0,2674.0,0.0,437.0,930.3
1.0,2734.0,2775.0,0.0,447.0,779.8
1.0,2834.0,2876.0,0.0,457.0,614.3
1.0,2938.0,2977.0,0.0,467.0,437.3
1.0,3040.0,3083.0,0.0,478.0,280.8
1.0,3142.0,3189.0,0.0,488.0,161.9
1.0,3248.0,3297.0,0.0,498.0,80.6
1.0,3356.0,3405.0,0.0,508.0,24.1
1.0,3462.0,3514.0,0.0,518.0,12.2
1.0,3568.0,3624.0,0.0,528.0,12.2
1.0,3674.0,3734.0,0.0,538.0,12.5
1.0,3782.0,3848.0,0.0,548.0,942.7
1.0,3894.0,3963.0,0.0,559.0,736.1
1.0,4006.0,4078.0,0.0,569.0,624.3
1.0,4118.0,4195.0,0.0,579.0,466.8
1.0,4232.0,4312.0,0.0,589.0,314.2
1.0,4346.0,4430.0,0.0,600.0,167.9
1.0,4463.0,4549.0,0.0,610.0,85.2
1.0,4582.0,4669.0,0.0,620.0,33.2
1.0,4699.0,4789.0,0.0,629.0,11.8
1.0,4818.0,4909.0,0.0,639.0,11.7
1.0,4938.0,5031.0,0.0,650.0,12.1
1.0,5058.0,5155.0,0.0,660.0,12.5
1.0,5182.0,5279.0,0.0,670.0,16.3
1.0,5306.0,5403.0,0.0,680.0,14.8
1.0,5430.0,5529.0,0.0,691.0,16.8
1.0,5554.0,5654.0,0.0,701.0,21.9
1.0,5678.0,5778.0,0.0,711.0,39.2
1.0,5802.0,5905.0,0.0,721.0,145.5
1.0,5928.0,6035.0,0.0,731.0,353.2
1.0,6056.0,6165.0,0.0,741.0,555.2
1.0,6184.0,6295.0,0.0,751.0,701.4
1.0,6313.0,6425.0,0.0,761.0,827.0
1.0,6442.0,6556.0,0.0,772.0,934.3
1.0,6574.0,6689.0,0.0,782.0,768.2
1.0,6707.0,6822.0,0.0,792.0,629.8
1.0,6838.0,6952.0,0.0,802.0,492.4
1.0,6969.0,7084.0,0.0,813.0,19.2
1.0,7101.0,7220.0,0.0,823.0,29.6
1.0,7236.0,7356.0,0.0,833.0,88.9
1.0,7371.0,7493.0,0.0,842.0,287.0
1.0,7504.0,7629.0,0.0,852.0,497.8
1.0,7637.0,7765.0,0.0,863.0,697.0
1.0,7771.0,7903.0,0.0,873.0,818.9
1.0,7907.0,8042.0,0.0,883.0,880.2
1.0,8042.0,8180.0,0.0,893.0,830.8
1.0,8178.0,8319.0,0.0,904.0,675.9
1.0,8317.0,8460.0,0.0,914.0,527.6
1.0,8458.0,8601.0,0.0,924.0,358.7
1.0,8602.0,8742.0,0.0,934.0,234.0
1.0,8744.0,8883.0,0.0,944.0,137.1
1.0,8884.0,9024.0,0.0,954.0,68.9
1.0,9026.0,9169.0,0.0,964.0,25.4
1.0,9168.0,9313.0,0.0,974.0,8.0
1.0,9312.0,9457.0,0.0,985.0,10.9
1.0,9454.0,9601.0,0.0,995.0,11.1
1.0,9597.0,9746.0,0.0,1005.0,10.7
1.0,9742.0,9891.0,0.0,1015.0,12.9
1.0,9886.0,10038.0,0.0,1026.0,13.5
1.0,10029.0,10185.0,0.0,1036.0,15.9
1.0,10174.0,10333.0,0.0,1046.0,18.5
1.0,10322.0,10481.0,0.0,1055.0,41.9
1.0,10472.0,10629.0,0.0,1065.0,156.1
1.0,10620.0,10777.0,0.0,1076.0,342.6
1.0,10769.0,10926.0,0.0,1086.0,521.4
1.0,10920.0,11076.0,0.0,1096.0,662.8
1.0,11071.0,11229.0,0.0,1106.0,779.3
1.0,11222.0,11381.0,0.0,1117.0,810.0
1.0,11376.0,11533.0,0.0,1127.0,738.7
1.0,11532.0,11684.0,0.0,1137.0,552.7
1.0,11688.0,11837.0,0.0,1147.0,473.3
1.0,11842.0,11991.0,0.0,1157.0,323.2
1.0,11994.0,12145.0,0.0,1167.0,193.7
1.0,12150.0,12299.0,0.0,1177.0,99.8
1.0,12302.0,12455.0,0.0,1187.0,41.3
1.0,12454.0,12610.0,0.0,1198.0,489.4
1.0,12609.0,12765.0,0.0,1208.0,639.0
1.0,12762.0,12920.0,0.0,1218.0,758.0
1.0,12914.0,13077.0,0.0,1228.0,855.8
1.0,13066.0,13233.0,0.0,1239.0,693.7
1.0,13222.0,13389.0,0.0,1249.0,591.9
1.0,13380.0,13544.0,0.0,1259.0,468.4
1.0,13536.0,13697.0,0.0,1268.0,328.2
1.0,13692.0,13853.0,0.0,1278.0,230.7
1.0,13850.0,14008.0,0.0,1289.0,118.4
1.0,14009.0,14163.0,0.0,1299.0,57.2
1.0,14166.0,14321.0,0.0,1309.0,21.1
1.0,14322.0,14481.0,0.0,1319.0,10.3
1.0,14480.0,14639.0,0.0,1330.0,10.8
1.0,14638.0,14797.0,0.0,1340.0,11.1
1.0,14793.0,14957.0,0.0,1350.0,12.5
1.0,14950.0,15118.0,0.0,1360.0,12.5
1.0,15106.0,15279.0,0.0,1370.0,13.3
1.0,15264.0,15441.0,0.0,1380.0,17.9
1.0,15422.0,15602.0,0.0,1390.0,21.3
1.0,15578.0,15761.0,0.0,1400.0,47.8
0.0,4.0,5.0,0.0,1411.0,7.9
1.0,1402.0,1537.0,0.0,0.0,15.4
1.0,1404.0,1539.0,0.0,6.0,1699.8
1.0,1410.0,1548.0,0.0,12.0,18.3
1.0,1416.0,1562.0,0.0,19.0,1868.1
1.0,1423.0,1579.0,0.0,29.0,1538.7
1.0,1436.0,1591.0,0.0,40.0,1331.6
1.0,1458.0,1611.0,0.0,50.0,1017.8
1.0,1480.0,1629.0,0.0,59.0,819.3
1.0,1508.0,1654.0,0.0,69.0,452.5
1.0,1546.0,1682.0,0.0,80.0,232.6
1.0,1580.0,1715.0,0.0,90.0,658.8
1.0,1616.0,1756.0,0.0,100.0,18.9
1.0,1655.0,1794.0,0.0,110.0,1126.2
1.0,1694.0,1840.0,0.0,121.0,1400.5
1.0,1738.0,1889.0,0.0,131.0,1517.4
1.0,1786.0,1941.0,0.0,141.0,1098.4
1.0,1833.0,1993.0,0.0,151.0,940.5
1.0,1887.0,2047.0,0.0,162.0,727.8
1.0,1944.0,2104.0,0.0,171.0,452.4
1.0,2002.0,2161.0,0.0,181.0,304.8
1.0,2064.0,2220.0,0.0,191.0,144.5
1.0,2126.0,2282.0,0.0,201.0,61.0
1.0,2189.0,2344.0,0.0,212.0,17.8
1.0,2255.0,2407.0,0.0,222.0,14.4
1.0,2322.0,2473.0,0.0,232.0,16.9
1.0,2392.0,2543.0,0.0,242.0,15.3
1.0,2463.0,2617.0,0.0,253.0,15.9
1.0,2536.0,2692.0,0.0,263.0,18.7
1.0,2611.0,2768.0,0.0,273.0,18.5
1.0,2690.0,2845.0,0.0,282.0,22.0
1.0,2768.0,2926.0,0.0,293.0,34.3
1.0,2844.0,3005.0,0.0,303.0,101.8
1.0,2922.0,3084.0,0.0,313.0,362.2
1.0,3006.0,3167.0,0.0,323.0,591.4
1.0,3091.0,3253.0,0.0,334.0,12.7
