index,encoder1,encoder2,turn angle degrees,ms,mA
1.0,0.0,0.0,0.0,0.0,1438.5
1.0,3.0,4.0,0.0,7.0,1766.4
1.0,17.0,14.0,0.0,13.0,18.3
1.0,37.0,24.0,0.0,21.0,19.4
1.0,67.0,37.0,0.0,31.0,20.0
1.0,88.0,66.0,0.0,40.0,20.6
1.0,119.0,95.0,0.0,50.0,20.9
1.0,156.0,123.0,0.0,61.0,22.6
1.0,199.0,160.0,0.0,71.0,27.2
1.0,252.0,212.0,0.0,81.0,41.0
1.0,308.0,270.0,0.0,91.0,92.5
1.0,365.0,329.0,0.0,102.0,384.4
1.0,427.0,394.0,0.0,112.0,772.2
1.0,492.0,461.0,0.0,122.0,1110.7
1.0,561.0,534.0,0.0,132.0,1429.7
1.0,636.0,614.0,0.0,142.0,1722.2
1.0,716.0,696.0,0.0,153.0,1739.7
1.0,801.0,780.0,0.0,162.0,1469.3
1.0,890.0,867.0,0.0,172.0,1245.8
1.0,980.0,961.0,0.0,182.0,1010.9
1.0,1074.0,1055.0,0.0,193.0,739.5
1.0,1171.0,1147.0,0.0,203.0,497.9
1.0,1267.0,1244.0,0.0,213.0,278.6
1.0,1369.0,1349.0,0.0,223.0,146.5
1.0,1478.0,1457.0,0.0,234.0,673.9
1.0,1588.0,1570.0,0.0,244.0,980.2
1.0,1700.0,1684.0,0.0,254.0,1326.5
1.0,1812.0,1800.0,0.0,264.0,1350.4
1.0,1928.0,1920.0,0.0,274.0,1486.0
1.0,2050.0,2039.0,0.0,284.0,1342.7
1.0,2174.0,2160.0,0.0,294.0,1113.1
1.0,2300.0,2288.0,0.0,304.0,915.5
1.0,2428.0,2420.0,0.0,315.0,628.9
1.0,2560.0,2552.0,0.0,325.0,395.6
1.0,2694.0,2684.0,0.0,335.0,236.0
1.0,2832.0,2820.0,0.0,345.0,114.4
1.0,2970.0,2957.0,0.0,355.0,40.3
1.0,3110.0,3099.0,0.0,366.0,13.1
1.0,3252.0,3240.0,0.0,376.0,13.0
1.0,3400.0,3381.0,0.0,385.0,13.8
1.0,3548.0,3528.0,0.0,395.0,14.4
1.0,3696.0,3681.0,0.0,406.0,13.2
1.0,3846.0,3832.0,0.0,416.0,17.3
1.0,3999.0,3982.0,0.0,426.0,17.6
1.0,4152.0,4135.0,0.0,436.0,510.0
1.0,4304.0,4291.0,0.0,447.0,343.0
1.0,4460.0,4450.0,0.0,457.0,184.7
1.0,4617.0,4609.0,0.0,467.0,84.9
1.0,4776.0,4771.0,0.0,477.0,28.1
1.0,4936.0,4935.0,0.0,487.0,14.0
1.0,5100.0,5098.0,0.0,497.0,12.6
1.0,5268.0,5260.0,0.0,507.0,12.9
1.0,5436.0,5427.0,0.0,517.0,14.4
1.0,5605.0,5598.0,0.0,527.0,14.7
1.0,5779.0,5767.0,0.0,538.0,16.0
1.0,5954.0,5937.0,0.0,548.0,18.0
1.0,6128.0,6112.0,0.0,558.0,23.9
1.0,6303.0,6286.0,0.0,568.0,42.3
1.0,6480.0,6460.0,0.0,579.0,120.4
1.0,6657.0,6639.0,0.0,589.0,385.0
1.0,6832.0,6819.0,0.0,598.0,703.7
1.0,7010.0,6998.0,0.0,608.0,909.2
1.0,7192.0,7179.0,0.0,619.0,1004.5
1.0,7372.0,7362.0,0.0,629.0,1247.5
1.0,7552.0,7547.0,0.0,639.0,1196.9
1.0,7736.0,7735.0,0.0,649.0,971.7
1.0,7920.0,7924.0,0.0,660.0,777.6
1.0,8106.0,8112.0,0.0,670.0,17.6
1.0,8296.0,8300.0,0.0,680.0,23.3
1.0,8484.0,8492.0,0.0,690.0,46.9
1.0,8674.0,8685.0,0.0,701.0,170.9
1.0,8867.0,8879.0,0.0,710.0,416.9
1.0,9058.0,9072.0,0.0,720.0,659.7
1.0,9251.0,9266.0,0.0,730.0,894.1
1.0,9444.0,9461.0,0.0,740.0,1000.4
1.0,9640.0,9662.0,0.0,751.0,1112.0
1.0,9836.0,9864.0,0.0,761.0,1039.8
1.0,10036.0,10066.0,0.0,771.0,883.6
1.0,10236.0,10267.0,0.0,781.0,701.9
1.0,10436.0,10470.0,0.0,792.0,530.0
1.0,10639.0,10676.0,0.0,802.0,385.8
1.0,10842.0,10885.0,0.0,812.0,235.8
1.0,11046.0,11094.0,0.0,821.0,128.7
1.0,11252.0,11302.0,0.0,832.0,56.2
1.0,11455.0,11511.0,0.0,842.0,18.1
1.0,11660.0,11722.0,0.0,852.0,11.7
1.0,11868.0,11935.0,0.0,862.0,11.3
1.0,12076.0,12148.0,0.0,873.0,11.8
1.0,12288.0,12363.0,0.0,883.0,12.2
1.0,12502.0,12578.0,0.0,893.0,14.2
1.0,12716.0,12796.0,0.0,903.0,14.9
1.0,12927.0,13012.0,0.0,914.0,16.9
1.0,13140.0,13225.0,0.0,924.0,27.0
1.0,13352.0,13439.0,0.0,933.0,48.4
1.0,13564.0,13655.0,0.0,943.0,186.1
1.0,13780.0,13874.0,0.0,953.0,416.7
1.0,13997.0,14097.0,0.0,964.0,674.8
1.0,14216.0,14321.0,0.0,974.0,11.5
1.0,14436.0,14547.0,0.0,984.0,11.8
1.0,14658.0,14771.0,0.0,994.0,11.7
1.0,14883.0,14995.0,0.0,1005.0,12.5
1.0,15108.0,15220.0,0.0,1015.0,13.4
1.0,15332.0,15443.0,0.0,1025.0,14.5
1.0,15560.0,15666.0,0.0,1035.0,17.0
1.0,15788.0,15892.0,0.0,1045.0,24.7
1.0,16014.0,16120.0,0.0,1055.0,55.9
1.0,16242.0,16351.0,0.0,1065.0,212.2
1.0,16468.0,16578.0,0.0,1075.0,464.6
1.0,16696.0,16806.0,0.0,1086.0,650.0
1.0,16922.0,17038.0,0.0,1096.0,855.4
1.0,17152.0,17272.0,0.0,1106.0,1001.0
1.0,17383.0,17503.0,0.0,1116.0,1068.5
1.0,17612.0,17733.0,0.0,1127.0,948.8
1.0,17848.0,17965.0,0.0,1137.0,752.6
1.0,18084.0,18198.0,0.0,1146.0,603.6
1.0,18322.0,18432.0,0.0,1156.0,469.7
1.0,18556.0,18666.0,0.0,1166.0,300.9
1.0,18788.0,18900.0,0.0,1177.0,197.1
1.0,19020.0,19134.0,0.0,1187.0,96.7
1.0,19253.0,19368.0,0.0,1197.0,39.0
1.0,19487.0,19604.0,0.0,1207.0,10.3
1.0,19719.0,19841.0,0.0,1218.0,11.3
1.0,19953.0,20081.0,0.0,1228.0,11.2
1.0,20191.0,20322.0,0.0,1238.0,10.0
1.0,20428.0,20563.0,0.0,1247.0,12.0
1.0,20664.0,20803.0,0.0,1258.0,14.0
1.0,20900.0,21043.0,0.0,1268.0,14.3
1.0,21139.0,21281.0,0.0,1278.0,17.1
1.0,21376.0,21519.0,0.0,1288.0,27.9
1.0,21612.0,21760.0,0.0,1299.0,162.6
1.0,21851.0,22004.0,0.0,1309.0,80.9
1.0,22092.0,22249.0,0.0,1319.0,31.2
1.0,22335.0,22496.0,0.0,1329.0,11.3
1.0,22576.0,22744.0,0.0,1340.0,11.2
1.0,22816.0,22991.0,0.0,1350.0,11.6
1.0,23060.0,23237.0,0.0,1359.0,13.5
1.0,23304.0,23483.0,0.0,1369.0,12.2
1.0,23544.0,23730.0,0.0,1379.0,13.2
1.0,23786.0,23977.0,0.0,1390.0,16.8
1.0,24028.0,24225.0,0.0,1400.0,17.4
1.0,24272.0,24473.0,0.0,1410.0,27.0
1.0,24520.0,24724.0,0.0,1420.0,78.5
1.0,24768.0,24976.0,0.0,1431.0,287.6
1.0,25012.0,25226.0,0.0,1441.0,467.4
1.0,25256.0,25472.0,0.0,1451.0,699.2
1.0,25500.0,25716.0,0.0,1460.0,830.6
1.0,25742.0,25962.0,0.0,1471.0,939.5
1.0,25986.0,26210.0,0.0,1481.0,976.8
1.0,26234.0,26460.0,0.0,1491.0,870.7
1.0,26484.0,26712.0,0.0,1501.0,646.5
1.0,26737.0,26968.0,0.0,1512.0,533.2
1.0,26991.0,27226.0,0.0,1522.0,370.6
1.0,27245.0,27480.0,0.0,1532.0,244.3
